TxnID,AccusedMasterID,AccusedName,Counterparty,Amount,TxnDate,AccountRef
6484,0,Pooja Rao,Nagaraj Desai,2059037,2024-08-08 22:13:04,AC89017685
6485,0,Kiran Murthy,Rekha Gowda,555947,2024-08-08 22:13:04,AC98177823
6486,0,Kiran Murthy,Ravi Gowda,4420469,2024-08-08 22:13:04,AC22188543
6487,0,Mary Gowda,Mary Patil,4794397,2024-08-08 22:29:44,AC23935894
6488,0,Mary Gowda,Anitha Rao,4226376,2024-08-08 22:29:44,AC17610148
6489,0,Mary Gowda,Yashwanth Shetty,3554695,2024-08-08 22:29:44,AC21574922
6490,0,Prakash Hegde,Girish Nayak,4664713,2024-08-09 01:50:45,AC78956698
6491,0,Vinutha Prasad,Basavaraj Kulkarni,705417,2024-08-09 01:50:45,AC19466482
6492,0,Vinutha Prasad,Prakash Rao,2702397,2024-08-09 01:50:45,AC12813515
6493,0,Vinutha Prasad,Deepak Gowda,2654538,2024-08-09 01:50:45,AC61813576
6494,0,Deepak Patil,Prakash Hegde,1361865,2024-08-09 10:46:10,AC65382728
6495,0,Kiran Iyengar,Rekha Reddy,1537679,2024-08-09 10:46:10,AC69343385
6496,0,Deepak Patil,Imran Prasad,4626811,2024-08-09 10:46:10,AC44921521
6497,0,Ashwini Reddy,Imran Reddy,783985,2024-08-09 10:46:10,AC96407813
6498,0,Deepak Patil,Vinutha Kumar,2645663,2024-08-09 10:46:10,AC97591087
6499,0,Nagaraj Prasad,Girish Rao,4905430,2024-08-09 10:49:55,AC73983153
6500,0,Lakshmi Murthy,Vinutha Gowda,3312176,2024-08-09 10:49:55,AC86190374
6501,0,Deepak Prasad,Ravi Kulkarni,4959835,2024-08-09 12:59:58,AC60431261
6502,0,Chetan Rao,Anitha Bhat,3956967,2024-08-09 12:59:58,AC63215318
6503,0,Deepak Prasad,Mary Nayak,4677874,2024-08-09 12:59:58,AC56650750
6504,0,Mary Gowda,Prakash Hegde,2021426,2024-08-09 13:00:45,AC44667961
6505,0,Imran Gowda,Bhavana Reddy,130910,2024-08-09 13:00:45,AC38570753
6506,0,Imran Gowda,Bhavana Murthy,2971368,2024-08-09 13:00:45,AC38206728
6507,0,Rekha Rao,Manjunath Shetty,4567642,2024-08-09 13:00:45,AC82231391
6508,0,Mary Prasad,Joseph Kulkarni,238530,2024-08-09 15:01:08,AC51283388
6509,0,Mary Prasad,Kiran Patil,2923620,2024-08-09 15:01:08,AC21345153
6510,0,Mary Prasad,Yashwanth Desai,750027,2024-08-09 15:01:08,AC97147009
6511,0,Mary Prasad,Joseph Shetty,4282755,2024-08-09 15:01:08,AC74811411
6512,0,Mary Prasad,Prakash Nayak,3447152,2024-08-09 15:01:08,AC83525761
6513,0,Manjunath Desai,Mary Hegde,155707,2024-08-09 18:04:11,AC85507429
6514,0,Manjunath Desai,Imran Kulkarni,2046901,2024-08-09 18:04:11,AC69528945
6515,0,Manjunath Desai,Girish Gowda,3830202,2024-08-09 18:04:11,AC74215668
6516,0,Lakshmi Naik,Pooja Bhat,4368017,2024-08-09 19:19:40,AC25774122
6517,0,Lakshmi Naik,Pooja Nayak,4346483,2024-08-09 19:19:40,AC23943371
6518,0,Lakshmi Naik,Rekha Hegde,1795756,2024-08-09 19:19:40,AC62043513
6519,0,Lakshmi Naik,Chetan Naik,1441974,2024-08-09 19:19:40,AC87940515
6520,0,Lakshmi Naik,Manjunath Murthy,4056998,2024-08-09 19:19:40,AC91649316
6521,0,Lakshmi Naik,Lakshmi Murthy,4755237,2024-08-09 19:19:40,AC72403264
6522,0,Chetan Kulkarni,Pooja Kumar,4834607,2024-08-10 00:44:53,AC79468536
6523,0,Basavaraj Reddy,Shivakumar Reddy,3559686,2024-08-10 00:44:53,AC65092794
6524,0,Chetan Gowda,Shivakumar Rao,847699,2024-08-10 00:44:53,AC90272325
6525,0,Basavaraj Reddy,Rekha Kulkarni,2635379,2024-08-10 00:44:53,AC17378018
6526,0,Basavaraj Reddy,Yashwanth Nayak,2757371,2024-08-10 00:44:53,AC57826241
6527,0,Pooja Prasad,Pooja Desai,1175756,2024-08-10 08:13:33,AC90329514
6528,0,Bhavana Kulkarni,Rekha Iyengar,378490,2024-08-10 08:13:33,AC52080504
6529,0,Bhavana Kulkarni,Imran Gowda,183933,2024-08-10 08:13:33,AC64414901
6530,0,Pooja Prasad,Imran Hegde,4431992,2024-08-10 08:13:33,AC26553292
6531,0,Mary Kulkarni,Kiran Hegde,1025834,2024-08-10 17:55:03,AC19515431
6532,0,Mary Kulkarni,Deepak Patil,4972816,2024-08-10 17:55:03,AC30199367
6533,0,Mary Kulkarni,Rekha Iyengar,4642667,2024-08-10 17:55:03,AC95320112
6534,0,Mary Kulkarni,Bhavana Kulkarni,4758109,2024-08-10 17:55:03,AC65799572
6535,0,Mary Kulkarni,Fatima Bhat,2008237,2024-08-10 17:55:03,AC40802418
6536,0,Mary Kulkarni,Suresh Bhat,2159828,2024-08-10 17:55:03,AC33105592
6537,0,Ashwini Gowda,Ravi Bhat,2870046,2024-08-10 23:52:24,AC25060684
6538,0,Ashwini Gowda,Prakash Gowda,2515449,2024-08-10 23:52:24,AC75670936
6539,0,Basavaraj Kumar,Rekha Nayak,1033368,2024-08-10 23:52:24,AC77970153
6540,0,Ashwini Gowda,Rekha Hegde,1845595,2024-08-10 23:52:24,AC97309285
6541,0,Ashwini Gowda,Ravi Bhat,4255226,2024-08-10 23:52:24,AC15750991
6542,0,Joseph Iyengar,Manjunath Desai,1952460,2024-08-11 00:05:47,AC37517819
6543,0,Basavaraj Gowda,Kiran Bhat,3602793,2024-08-11 00:05:47,AC50656997
6544,0,Ashwini Murthy,Basavaraj Kulkarni,2298018,2024-08-11 00:13:47,AC71282403
6545,0,Suresh Patil,Deepak Shetty,2989809,2024-08-11 00:13:47,AC86226452
6546,0,Suresh Patil,Pooja Murthy,3186202,2024-08-11 00:13:47,AC40993940
6547,0,Anitha Rao,Suresh Naik,2509951,2024-08-11 00:13:47,AC60406815
6548,0,Nagaraj Prasad,Vinutha Kulkarni,3134130,2024-08-11 09:39:18,AC21084563
6549,0,Nagaraj Prasad,Anitha Hegde,1252473,2024-08-11 09:39:18,AC90548431
6550,0,Nagaraj Prasad,Ashwini Patil,237984,2024-08-11 09:39:18,AC49186509
6551,0,Prakash Prasad,Fatima Bhat,3557232,2024-08-11 09:39:18,AC79504238
6552,0,Prakash Prasad,Girish Iyengar,431549,2024-08-11 09:39:18,AC84532520
6553,0,Prakash Prasad,Deepak Shetty,3759082,2024-08-11 09:39:18,AC92059275
6554,0,Prakash Reddy,Nagaraj Gowda,358415,2024-08-11 10:37:43,AC71460661
6555,0,Suresh Iyengar,Manjunath Hegde,2098315,2024-08-11 10:37:43,AC10768536
6556,0,Suresh Iyengar,Mary Murthy,2671414,2024-08-11 10:37:43,AC27037437
6557,0,Fatima Desai,Imran Shetty,883914,2024-08-11 10:52:57,AC11614220
6558,0,Fatima Desai,Pooja Nayak,2966174,2024-08-11 10:52:57,AC54860973
6559,0,Shivakumar Naik,Mary Hegde,3048239,2024-08-11 10:52:57,AC86905002
6560,0,Fatima Desai,Rekha Hegde,4503505,2024-08-11 10:52:57,AC19006750
6561,0,Fatima Desai,Ravi Gowda,992867,2024-08-11 10:52:57,AC57202742
6562,0,Vinutha Patil,Fatima Desai,1782846,2024-08-11 13:00:31,AC61996134
6563,0,Vinutha Patil,Prakash Murthy,4568624,2024-08-11 13:00:31,AC98840730
6564,0,Vinutha Patil,Mary Naik,2715864,2024-08-11 13:00:31,AC85593103
6565,0,Vinutha Patil,Imran Desai,2438096,2024-08-11 13:00:31,AC95743794
6566,0,Shivakumar Bhat,Yashwanth Reddy,1398492,2024-08-11 17:40:52,AC22840481
6567,0,Shivakumar Bhat,Fatima Nayak,3272888,2024-08-11 17:40:52,AC54623942
6568,0,Shivakumar Bhat,Rekha Shetty,2715429,2024-08-11 17:40:52,AC80881844
6569,0,Lakshmi Murthy,Girish Gowda,4487680,2024-08-11 17:40:54,AC53238057
6570,0,Mary Kumar,Anitha Kulkarni,2978007,2024-08-11 17:40:54,AC91053674
6571,0,Mary Patil,Joseph Shetty,2418930,2024-08-11 18:58:05,AC88137318
6572,0,Mary Patil,Bhavana Rao,2993682,2024-08-11 18:58:05,AC43875117
6573,0,Mary Patil,Vinutha Shetty,3096897,2024-08-11 18:58:05,AC68572884
6574,0,Joseph Kulkarni,Anitha Kulkarni,4939625,2024-08-11 19:08:07,AC72323531
6575,0,Joseph Kulkarni,Suresh Gowda,2440615,2024-08-11 19:08:07,AC35691775
6576,0,Joseph Kulkarni,Imran Naik,3574850,2024-08-11 19:08:07,AC57385030
6577,0,Vinutha Desai,Rekha Naik,4322493,2024-08-11 20:31:58,AC74797442
6578,0,Vinutha Desai,Manjunath Kumar,1978425,2024-08-11 20:31:58,AC17434420
6579,0,Ravi Bhat,Nagaraj Desai,2103928,2024-08-12 01:01:35,AC24907779
6580,0,Lakshmi Patil,Pooja Reddy,3912009,2024-08-12 01:01:35,AC18403440
6581,0,Lakshmi Patil,Nagaraj Patil,3745554,2024-08-12 01:01:35,AC85837766
6582,0,Mary Desai,Imran Bhat,1792399,2024-08-12 01:01:35,AC12060628
6583,0,Yashwanth Prasad,Basavaraj Bhat,72388,2024-08-12 03:55:10,AC71906129
6584,0,Yashwanth Prasad,Anitha Kulkarni,830432,2024-08-12 03:55:10,AC93813242
6585,0,Yashwanth Prasad,Lakshmi Prasad,4909554,2024-08-12 03:55:10,AC24381410
6586,0,Suresh Patil,Shivakumar Gowda,1245142,2024-08-12 03:55:10,AC29891684
6587,0,Suresh Patil,Joseph Prasad,4275362,2024-08-12 03:55:10,AC93942483
6588,0,Suresh Patil,Imran Prasad,415320,2024-08-12 03:55:10,AC79652215
6589,0,Yashwanth Nayak,Rekha Nayak,4512515,2024-08-12 05:18:45,AC36559402
6590,0,Yashwanth Nayak,Kiran Reddy,3600474,2024-08-12 05:18:45,AC67359250
6591,0,Fatima Iyengar,Manjunath Reddy,3538438,2024-08-12 05:34:24,AC98276902
6592,0,Bhavana Gowda,Joseph Kumar,1658392,2024-08-12 05:34:24,AC89774861
6593,0,Bhavana Gowda,Shivakumar Prasad,1845105,2024-08-12 05:34:24,AC79390090
6594,0,Fatima Iyengar,Ravi Gowda,2886204,2024-08-12 05:34:24,AC57011327
6595,0,Fatima Iyengar,Joseph Desai,2547450,2024-08-12 05:34:24,AC80164738
6596,0,Mary Murthy,Prakash Desai,1324172,2024-08-12 07:04:00,AC86163540
6597,0,Mary Murthy,Ravi Rao,3302011,2024-08-12 07:04:00,AC42268038
6598,0,Deepak Kulkarni,Ashwini Nayak,810030,2024-08-12 09:54:23,AC29306778
6599,0,Suresh Reddy,Ravi Bhat,148945,2024-08-12 09:54:23,AC31270121
6600,0,Manjunath Naik,Ashwini Gowda,2230708,2024-08-12 09:54:23,AC44410430
6601,0,Fatima Murthy,Girish Reddy,3783056,2024-08-12 20:38:27,AC84831931
6602,0,Fatima Murthy,Kiran Desai,1601626,2024-08-12 20:38:27,AC14582342
6603,0,Fatima Murthy,Anitha Iyengar,4339174,2024-08-12 20:38:27,AC74804885
6604,0,Girish Reddy,Chetan Naik,454661,2024-08-12 20:38:27,AC61015255
6605,0,Fatima Murthy,Fatima Iyengar,3696716,2024-08-12 20:38:27,AC10813182
6606,0,Deepak Shetty,Prakash Murthy,1350888,2024-08-13 00:57:48,AC78357296
6607,0,Bhavana Nayak,Rekha Prasad,4182690,2024-08-13 00:57:48,AC14436543
6608,0,Deepak Shetty,Deepak Kulkarni,4394332,2024-08-13 00:57:48,AC51510718
6609,0,Bhavana Nayak,Deepak Hegde,4064596,2024-08-13 00:57:48,AC67072406
6610,0,Deepak Shetty,Basavaraj Kulkarni,3795322,2024-08-13 00:57:48,AC49802744
6611,0,Mary Nayak,Fatima Rao,869007,2024-08-13 03:12:53,AC45057463
6612,0,Mary Nayak,Suresh Nayak,460248,2024-08-13 03:12:53,AC54483676
6613,0,Rekha Desai,Prakash Reddy,4373277,2024-08-13 03:20:45,AC98509019
6614,0,Rekha Desai,Vinutha Naik,2337727,2024-08-13 03:20:45,AC95229425
6615,0,Chetan Kumar,Ashwini Gowda,2616701,2024-08-13 07:20:27,AC83264455
6616,0,Prakash Rao,Anitha Naik,4378593,2024-08-13 07:20:27,AC59073492
6617,0,Prakash Rao,Girish Prasad,1838527,2024-08-13 07:20:27,AC52112728
6618,0,Deepak Iyengar,Kiran Kulkarni,852888,2024-08-13 08:22:45,AC27552299
6619,0,Deepak Iyengar,Basavaraj Shetty,4729848,2024-08-13 08:22:45,AC28896081
6620,0,Manjunath Kulkarni,Suresh Rao,2507941,2024-08-13 11:17:05,AC12135476
6621,0,Manjunath Kulkarni,Nagaraj Gowda,4369532,2024-08-13 11:17:05,AC93991413
6622,0,Manjunath Kulkarni,Ravi Gowda,928769,2024-08-13 11:17:05,AC53289225
6623,0,Nagaraj Iyengar,Pooja Prasad,1045814,2024-08-13 12:59:03,AC36740627
6624,0,Anitha Nayak,Shivakumar Patil,1413413,2024-08-13 12:59:03,AC48756092
6625,0,Ravi Bhat,Fatima Nayak,3968144,2024-08-13 13:17:48,AC47874654
6626,0,Ravi Bhat,Rekha Naik,3865717,2024-08-13 13:17:48,AC58490258
6627,0,Ravi Bhat,Lakshmi Gowda,1873361,2024-08-13 13:17:48,AC51113715
6628,0,Fatima Murthy,Prakash Prasad,2749705,2024-08-14 02:26:42,AC97220381
6629,0,Bhavana Hegde,Prakash Hegde,4612538,2024-08-14 02:26:42,AC10287775
6630,0,Imran Kulkarni,Fatima Iyengar,1178790,2024-08-14 02:59:40,AC17270081
6631,0,Shivakumar Prasad,Shivakumar Hegde,2543566,2024-08-14 02:59:40,AC54287444
6632,0,Shivakumar Prasad,Vinutha Prasad,3174302,2024-08-14 02:59:40,AC71728768
6633,0,Imran Kulkarni,Mary Iyengar,4334898,2024-08-14 02:59:40,AC57674852
6634,0,Shivakumar Prasad,Girish Kulkarni,2051181,2024-08-14 02:59:40,AC91357414
6635,0,Shivakumar Prasad,Chetan Gowda,4510852,2024-08-14 02:59:40,AC47023881
6636,0,Yashwanth Rao,Yashwanth Desai,461121,2024-08-14 05:12:17,AC25353779
6637,0,Yashwanth Rao,Nagaraj Bhat,4651578,2024-08-14 05:12:17,AC64197206
6638,0,Fatima Gowda,Nagaraj Reddy,3556438,2024-08-14 08:01:56,AC19202762
6639,0,Fatima Gowda,Yashwanth Rao,1420467,2024-08-14 08:01:56,AC89993115
6640,0,Fatima Gowda,Girish Prasad,3122947,2024-08-14 08:01:56,AC47432991
6641,0,Ravi Gowda,Manjunath Shetty,3181872,2024-08-14 18:11:09,AC42570913
6642,0,Ravi Gowda,Mary Kumar,113327,2024-08-14 18:11:09,AC31511238
6643,0,Ravi Gowda,Kiran Patil,373291,2024-08-14 18:11:09,AC13077044
6644,0,Ravi Gowda,Vinutha Kulkarni,2844884,2024-08-14 18:11:09,AC29436226
6645,0,Ravi Gowda,Chetan Iyengar,741541,2024-08-14 18:11:09,AC88680032
6646,0,Prakash Desai,Nagaraj Naik,3256486,2024-08-14 20:06:26,AC78978818
6647,0,Prakash Desai,Chetan Desai,3082311,2024-08-14 20:06:26,AC89819450
6648,0,Prakash Desai,Pooja Reddy,1178090,2024-08-14 20:06:26,AC69494701
6649,0,Prakash Desai,Suresh Prasad,1068425,2024-08-14 20:06:26,AC29667114
6650,0,Pooja Gowda,Ashwini Patil,426016,2024-08-14 20:53:44,AC23026844
6651,0,Pooja Gowda,Fatima Gowda,4067277,2024-08-14 20:53:44,AC22333032
6652,0,Pooja Gowda,Lakshmi Rao,249951,2024-08-14 20:53:44,AC40756798
6653,0,Imran Bhat,Chetan Rao,3488459,2024-08-14 22:56:09,AC89412102
6654,0,Pooja Gowda,Nagaraj Gowda,1272773,2024-08-14 22:56:09,AC83613206
6655,0,Fatima Desai,Mary Patil,2001747,2024-08-15 01:16:56,AC76392759
6656,0,Fatima Kumar,Shivakumar Kumar,396866,2024-08-15 01:16:56,AC98618303
6657,0,Fatima Desai,Mary Iyengar,2390714,2024-08-15 01:16:56,AC49579102
6658,0,Fatima Kumar,Rekha Naik,313614,2024-08-15 01:16:56,AC45295654
6659,0,Chetan Shetty,Ravi Reddy,424081,2024-08-15 04:22:27,AC32094086
6660,0,Suresh Nayak,Chetan Iyengar,1502946,2024-08-15 04:22:27,AC16764850
6661,0,Suresh Nayak,Anitha Hegde,4874473,2024-08-15 04:22:27,AC81766028
6662,0,Suresh Nayak,Ashwini Naik,4176229,2024-08-15 04:22:27,AC99149229
6663,0,Lakshmi Patil,Mary Naik,1284693,2024-08-15 04:22:27,AC14996478
6664,0,Prakash Patil,Ashwini Iyengar,1946225,2024-08-15 04:45:26,AC59150520
6665,0,Prakash Patil,Deepak Reddy,2466613,2024-08-15 04:45:26,AC80311629
6666,0,Anitha Prasad,Pooja Naik,4581636,2024-08-15 08:45:39,AC38115011
6667,0,Anitha Prasad,Fatima Murthy,2503887,2024-08-15 08:45:39,AC97739739
6668,0,Anitha Prasad,Vinutha Shetty,4269623,2024-08-15 08:45:39,AC63390046
6669,0,Anitha Prasad,Mary Rao,3236189,2024-08-15 08:45:39,AC79834645
6670,0,Suresh Nayak,Suresh Bhat,3128802,2024-08-15 10:47:02,AC55155039
6671,0,Ashwini Reddy,Ashwini Rao,582592,2024-08-15 10:47:02,AC19245183
6672,0,Ashwini Reddy,Ravi Patil,1816138,2024-08-15 10:47:02,AC86221221
6673,0,Lakshmi Rao,Chetan Kumar,2877927,2024-08-15 10:47:02,AC43845212
6674,0,Deepak Patil,Shivakumar Rao,3889293,2024-08-15 17:32:21,AC95643020
6675,0,Yashwanth Kumar,Ashwini Gowda,1889947,2024-08-15 17:32:21,AC72972389
6676,0,Yashwanth Kumar,Manjunath Bhat,212268,2024-08-15 17:32:21,AC11129991
6677,0,Manjunath Desai,Fatima Murthy,4279414,2024-08-15 20:56:10,AC49576374
6678,0,Manjunath Desai,Yashwanth Gowda,1914686,2024-08-15 20:56:10,AC83272285
6679,0,Chetan Bhat,Joseph Kulkarni,4081658,2024-08-16 10:34:49,AC55827674
6680,0,Chetan Bhat,Ashwini Desai,4225286,2024-08-16 10:34:49,AC79443697
6681,0,Chetan Bhat,Vinutha Desai,2926944,2024-08-16 10:34:49,AC85393516
6682,0,Vinutha Shetty,Nagaraj Kulkarni,2408587,2024-08-16 16:47:18,AC49114446
6683,0,Vinutha Shetty,Girish Naik,3993002,2024-08-16 16:47:18,AC97395179
6684,0,Vinutha Shetty,Deepak Kumar,2822376,2024-08-16 16:47:18,AC62597467
6685,0,Vinutha Shetty,Joseph Hegde,826963,2024-08-16 16:47:18,AC91833576
6686,0,Vinutha Shetty,Kiran Hegde,3888057,2024-08-16 16:47:18,AC20466060
6687,0,Vinutha Shetty,Yashwanth Patil,1719714,2024-08-16 16:47:18,AC56152698
6688,0,Fatima Bhat,Fatima Kulkarni,2837773,2024-08-16 18:06:54,AC41353145
6689,0,Fatima Bhat,Manjunath Gowda,3201082,2024-08-16 18:06:54,AC84738139
6690,0,Fatima Bhat,Imran Shetty,325466,2024-08-16 18:06:54,AC15842200
6691,0,Imran Naik,Chetan Murthy,2700926,2024-08-17 02:47:35,AC71947352
6692,0,Imran Naik,Basavaraj Kulkarni,2138477,2024-08-17 02:47:35,AC41980838
6693,0,Ashwini Kulkarni,Shivakumar Iyengar,4070488,2024-08-17 02:47:35,AC38734100
6694,0,Fatima Desai,Girish Bhat,1549343,2024-08-17 02:47:35,AC46888605
6695,0,Ashwini Kulkarni,Anitha Bhat,160113,2024-08-17 02:47:35,AC99961124
6696,0,Imran Naik,Shivakumar Kumar,1013798,2024-08-17 02:47:35,AC56295702
6697,0,Deepak Bhat,Joseph Prasad,3285702,2024-08-17 05:58:30,AC48269980
6698,0,Bhavana Murthy,Rekha Iyengar,4173046,2024-08-17 05:58:30,AC41417070
6699,0,Deepak Bhat,Kiran Shetty,316638,2024-08-17 05:58:30,AC22016006
6700,0,Bhavana Murthy,Yashwanth Desai,3923915,2024-08-17 05:58:30,AC41303293
6701,0,Bhavana Murthy,Nagaraj Kumar,4458315,2024-08-17 05:58:30,AC95171289
6702,0,Joseph Reddy,Deepak Shetty,2661851,2024-08-17 06:11:26,AC74666981
6703,0,Ashwini Gowda,Chetan Murthy,3784670,2024-08-17 06:11:26,AC81508618
6704,0,Chetan Shetty,Basavaraj Murthy,1966062,2024-08-17 06:13:33,AC34656598
6705,0,Bhavana Rao,Manjunath Desai,3289880,2024-08-17 06:13:33,AC85378067
6706,0,Chetan Shetty,Ravi Patil,3991694,2024-08-17 06:13:33,AC88294409
6707,0,Chetan Shetty,Joseph Shetty,395413,2024-08-17 06:13:33,AC97930896
6708,0,Deepak Gowda,Prakash Murthy,495612,2024-08-17 06:13:33,AC14405347
6709,0,Deepak Gowda,Joseph Iyengar,3076001,2024-08-17 06:13:33,AC22896222
6710,0,Shivakumar Hegde,Bhavana Hegde,4296231,2024-08-17 07:46:09,AC31993186
6711,0,Shivakumar Hegde,Manjunath Reddy,2876406,2024-08-17 07:46:09,AC46360089
6712,0,Manjunath Iyengar,Manjunath Gowda,15373,2024-08-17 09:27:59,AC13092178
6713,0,Mary Gowda,Shivakumar Kumar,792267,2024-08-17 09:27:59,AC82591253
6714,0,Mary Gowda,Girish Rao,201145,2024-08-17 09:27:59,AC37167252
6715,0,Mary Gowda,Ashwini Rao,1046942,2024-08-17 09:27:59,AC30834869
6716,0,Ravi Nayak,Joseph Desai,3838744,2024-08-17 13:08:42,AC21133019
6717,0,Ravi Nayak,Shivakumar Desai,2062668,2024-08-17 13:08:42,AC81510515
6718,0,Ravi Nayak,Girish Gowda,3893478,2024-08-17 13:08:42,AC71855019
6719,0,Ravi Nayak,Deepak Bhat,4032346,2024-08-17 13:08:42,AC77248065
6720,0,Ravi Nayak,Chetan Kumar,2307619,2024-08-17 13:08:42,AC94718447
6721,0,Ravi Nayak,Chetan Iyengar,2740343,2024-08-17 13:08:42,AC29393455
6722,0,Anitha Nayak,Ravi Reddy,1069559,2024-08-17 14:28:18,AC25414930
6723,0,Anitha Nayak,Anitha Rao,3776129,2024-08-17 14:28:18,AC48393157
6724,0,Anitha Nayak,Pooja Prasad,148842,2024-08-17 14:28:18,AC97205417
6725,0,Anitha Nayak,Suresh Shetty,2497882,2024-08-17 14:28:18,AC80872330
6726,0,Anitha Nayak,Chetan Naik,1818476,2024-08-17 14:28:18,AC89931404
6727,0,Nagaraj Gowda,Vinutha Iyengar,2315439,2024-08-17 14:41:00,AC90828408
6728,0,Kiran Hegde,Suresh Kulkarni,4850763,2024-08-17 14:41:00,AC78876402
6729,0,Kiran Hegde,Ravi Murthy,4525661,2024-08-17 14:41:00,AC14305087
6730,0,Nagaraj Gowda,Nagaraj Desai,3517995,2024-08-17 14:41:00,AC41972224
6731,0,Nagaraj Gowda,Ashwini Nayak,2854196,2024-08-17 14:41:00,AC43085774
6732,0,Nagaraj Gowda,Lakshmi Kumar,3984591,2024-08-17 14:41:00,AC25527424
6733,0,Shivakumar Kumar,Girish Iyengar,2113117,2024-08-17 19:26:39,AC36539129
6734,0,Kiran Prasad,Pooja Nayak,4890403,2024-08-17 19:26:39,AC27675534
6735,0,Prakash Shetty,Lakshmi Hegde,3931539,2024-08-17 19:26:39,AC94181385
6736,0,Rekha Reddy,Rekha Kulkarni,1390008,2024-08-18 00:11:35,AC94457337
6737,0,Rekha Reddy,Kiran Bhat,1546586,2024-08-18 00:11:35,AC79782877
6738,0,Rekha Reddy,Mary Gowda,2020084,2024-08-18 00:11:35,AC36413255
6739,0,Deepak Bhat,Nagaraj Murthy,2718718,2024-08-18 02:19:56,AC94572845
6740,0,Joseph Bhat,Manjunath Kumar,4965800,2024-08-18 02:19:56,AC45831888
6741,0,Deepak Bhat,Vinutha Hegde,930021,2024-08-18 02:19:56,AC68306471
6742,0,Deepak Bhat,Fatima Bhat,1618933,2024-08-18 02:19:56,AC68598236
6743,0,Joseph Bhat,Lakshmi Hegde,134310,2024-08-18 02:19:56,AC62064554
6744,0,Anitha Patil,Suresh Kulkarni,4626887,2024-08-18 04:42:55,AC51325387
6745,0,Anitha Patil,Ravi Kulkarni,2625548,2024-08-18 04:42:55,AC21141055
6746,0,Anitha Patil,Joseph Prasad,4646142,2024-08-18 04:42:55,AC94523627
6747,0,Anitha Patil,Shivakumar Naik,2358309,2024-08-18 04:42:55,AC80417332
6748,0,Prakash Kumar,Fatima Nayak,1387274,2024-08-18 05:22:22,AC81855604
6749,0,Shivakumar Patil,Joseph Kulkarni,4028398,2024-08-18 05:22:22,AC37182301
6750,0,Manjunath Reddy,Ashwini Shetty,1818943,2024-08-18 05:22:22,AC37291454
6751,0,Prakash Kumar,Fatima Hegde,3440399,2024-08-18 05:22:22,AC44046474
6752,0,Girish Patil,Prakash Kulkarni,2028808,2024-08-18 05:55:11,AC43192452
6753,0,Girish Patil,Joseph Shetty,1332973,2024-08-18 05:55:11,AC62049858
6754,0,Rekha Kumar,Imran Prasad,516460,2024-08-18 05:55:11,AC56270944
6755,0,Rekha Kumar,Manjunath Shetty,1576502,2024-08-18 05:55:11,AC74188081
6756,0,Rekha Kumar,Prakash Nayak,4949338,2024-08-18 05:55:11,AC64917176
6757,0,Nagaraj Kulkarni,Nagaraj Kumar,3626047,2024-08-18 07:18:55,AC55255758
6758,0,Nagaraj Kulkarni,Ashwini Reddy,2135096,2024-08-18 07:18:55,AC85289498
6759,0,Lakshmi Desai,Ravi Naik,2990332,2024-08-18 12:04:29,AC95207488
6760,0,Lakshmi Desai,Joseph Patil,3038903,2024-08-18 12:04:29,AC77453873
6761,0,Manjunath Bhat,Imran Desai,158848,2024-08-18 12:04:29,AC35142066
6762,0,Manjunath Bhat,Prakash Bhat,1401154,2024-08-18 12:04:29,AC29272180
6763,0,Manjunath Bhat,Prakash Gowda,4684817,2024-08-18 12:04:29,AC22012459
6764,0,Bhavana Hegde,Anitha Kulkarni,4299823,2024-08-18 13:57:58,AC31526444
6765,0,Joseph Kulkarni,Vinutha Gowda,4625694,2024-08-18 13:57:58,AC94221549
6766,0,Nagaraj Nayak,Suresh Hegde,484107,2024-08-18 14:43:21,AC98443933
6767,0,Nagaraj Nayak,Basavaraj Prasad,2994987,2024-08-18 14:43:21,AC18525052
6768,0,Nagaraj Nayak,Nagaraj Hegde,770579,2024-08-18 14:43:21,AC48325816
6769,0,Nagaraj Nayak,Nagaraj Gowda,443569,2024-08-18 14:43:21,AC40827937
6770,0,Nagaraj Nayak,Manjunath Kumar,3881930,2024-08-18 14:43:21,AC57492643
6771,0,Manjunath Hegde,Imran Hegde,176566,2024-08-18 15:12:39,AC62839121
6772,0,Mary Desai,Lakshmi Desai,3722571,2024-08-18 15:12:39,AC18108763
6773,0,Joseph Gowda,Suresh Kulkarni,4042141,2024-08-18 15:12:39,AC79468737
6774,0,Mary Desai,Fatima Desai,1272948,2024-08-18 15:12:39,AC11849321
6775,0,Rekha Kumar,Yashwanth Prasad,1931300,2024-08-18 17:17:11,AC25571697
6776,0,Rekha Kumar,Prakash Murthy,4809141,2024-08-18 17:17:11,AC51297878
6777,0,Ravi Patil,Bhavana Murthy,3085055,2024-08-18 17:54:24,AC30109100
6778,0,Ravi Patil,Ashwini Hegde,3759680,2024-08-18 17:54:24,AC32826132
6779,0,Ravi Patil,Lakshmi Kumar,446264,2024-08-18 17:54:24,AC58412194
6780,0,Ravi Patil,Pooja Gowda,3200937,2024-08-18 17:54:24,AC73932779
6781,0,Ravi Patil,Bhavana Gowda,4738902,2024-08-18 17:54:24,AC36353117
6782,0,Basavaraj Iyengar,Girish Hegde,3020636,2024-08-18 19:09:07,AC41461675
