LinkID,AccusedA,AccusedB,SharedCases,RingID
16626,Basavaraj Naik,Rekha Murthy,3,7
16631,Rekha Reddy,Suresh Iyengar,3,0
16634,Chetan Bhat,Yashwanth Nayak,3,0
16636,Chetan Rao,Shivakumar Hegde,3,1
16642,Anitha Nayak,Chetan Murthy,3,0
16644,Bhavana Iyengar,Chetan Murthy,3,0
16657,Nagaraj Iyengar,Yashwanth Bhat,3,3
16674,Suresh Murthy,Yashwanth Shetty,3,0
16678,Fatima Murthy,Suresh Shetty,3,0
16681,Basavaraj Kumar,Prakash Rao,3,0
16682,Basavaraj Kumar,Deepak Shetty,3,0
16690,Ashwini Naik,Kiran Hegde,3,5
16691,Girish Prasad,Shivakumar Nayak,3,0
16700,Chetan Iyengar,Nagaraj Iyengar,3,0
16706,Fatima Kumar,Lakshmi Nayak,3,1
16707,Mary Bhat,Pooja Patil,3,0
16709,Joseph Nayak,Shivakumar Prasad,3,0
16719,Kiran Hegde,Lakshmi Nayak,3,3
16724,Lakshmi Rao,Ravi Iyengar,3,7
16728,Ashwini Shetty,Prakash Hegde,3,0
16730,Prakash Hegde,Yashwanth Shetty,3,0
16736,Mary Desai,Mary Rao,3,0
16738,Mary Shetty,Ravi Murthy,3,0
16760,Mary Kulkarni,Nagaraj Iyengar,3,0
16769,Ashwini Prasad,Basavaraj Gowda,3,0
16774,Fatima Kumar,Pooja Kulkarni,3,0
16779,Deepak Gowda,Kiran Rao,3,0
16780,Girish Patil,Vinutha Naik,3,0
16788,Basavaraj Kumar,Rekha Desai,3,0
16792,Girish Murthy,Manjunath Murthy,3,0
16806,Lakshmi Nayak,Nagaraj Patil,3,1
16815,Kiran Desai,Pooja Iyengar,3,5
16816,Basavaraj Gowda,Kiran Desai,3,0
16840,Fatima Hegde,Shivakumar Desai,3,4
16847,Nagaraj Bhat,Shivakumar Shetty,3,3
16849,Prakash Bhat,Rekha Kumar,3,0
16853,Imran Desai,Ravi Naik,3,8
16866,Basavaraj Patil,Bhavana Murthy,3,2
16880,Deepak Rao,Girish Kulkarni,3,7
16883,Joseph Naik,Rekha Shetty,3,5
16895,Ravi Naik,Vinutha Iyengar,3,7
16896,Pooja Kulkarni,Prakash Kumar,3,0
16897,Pooja Kulkarni,Ravi Naik,3,7
16908,Prakash Desai,Yashwanth Hegde,3,0
16920,Bhavana Gowda,Manjunath Nayak,3,1
16923,Imran Rao,Suresh Hegde,3,8
16928,Deepak Prasad,Deepak Reddy,3,0
16932,Manjunath Iyengar,Shivakumar Murthy,3,0
16944,Chetan Naik,Mary Iyengar,3,0
16965,Mary Shetty,Suresh Rao,3,0
16968,Ravi Gowda,Yashwanth Rao,3,3
16970,Manjunath Murthy,Ravi Gowda,3,3
16984,Anitha Naik,Suresh Rao,3,0
16997,Joseph Desai,Mary Iyengar,3,0
17010,Ashwini Desai,Rekha Kumar,3,0
17013,Bhavana Nayak,Lakshmi Nayak,3,2
17016,Lakshmi Reddy,Yashwanth Patil,3,8
17027,Imran Murthy,Shivakumar Bhat,3,0
17029,Imran Iyengar,Mary Shetty,3,0
17032,Imran Iyengar,Imran Rao,3,8
17041,Joseph Kulkarni,Yashwanth Reddy,3,5
17042,Chetan Hegde,Fatima Gowda,3,1
17044,Mary Reddy,Nagaraj Patil,3,5
17045,Nagaraj Patil,Yashwanth Gowda,3,2
17063,Nagaraj Shetty,Shivakumar Reddy,3,0
17065,Shivakumar Kumar,Suresh Murthy,3,0
17077,Bhavana Prasad,Manjunath Iyengar,3,3
17089,Joseph Prasad,Shivakumar Shetty,3,8
17093,Pooja Patil,Vinutha Rao,3,0
17094,Ashwini Shetty,Girish Murthy,3,0
17098,Basavaraj Patil,Mary Desai,3,2
17105,Manjunath Desai,Mary Iyengar,3,8
17119,Ravi Gowda,Yashwanth Gowda,3,3
17120,Manjunath Murthy,Yashwanth Gowda,3,0
17136,Bhavana Nayak,Chetan Iyengar,3,2
17152,Anitha Kulkarni,Ravi Kulkarni,3,0
17156,Deepak Kumar,Lakshmi Nayak,3,1
17163,Yashwanth Hegde,Yashwanth Naik,3,0
17164,Shivakumar Hegde,Suresh Rao,3,1
17169,Manjunath Kulkarni,Rekha Gowda,3,0
17178,Chetan Kulkarni,Yashwanth Gowda,3,0
17181,Fatima Hegde,Imran Reddy,3,0
17196,Imran Iyengar,Shivakumar Reddy,3,0
17202,Anitha Nayak,Girish Kulkarni,3,5
17203,Anitha Desai,Basavaraj Bhat,3,2
17207,Rekha Murthy,Shivakumar Hegde,3,7
17221,Deepak Patil,Prakash Naik,3,2
17225,Fatima Kumar,Pooja Prasad,3,0
17230,Mary Bhat,Suresh Iyengar,3,0
17235,Imran Nayak,Pooja Nayak,3,0
17245,Bhavana Patil,Pooja Shetty,3,6
17264,Girish Bhat,Vinutha Murthy,3,6
17280,Anitha Kulkarni,Joseph Prasad,3,0
17284,Joseph Hegde,Vinutha Patil,3,7
17292,Lakshmi Nayak,Shivakumar Hegde,3,1
17293,Kiran Desai,Nagaraj Bhat,3,3
17313,Manjunath Gowda,Prakash Shetty,3,0
17314,Bhavana Kulkarni,Prakash Prasad,3,0
17325,Girish Kulkarni,Pooja Rao,3,5
17331,Fatima Rao,Suresh Hegde,3,0
17337,Fatima Murthy,Shivakumar Patil,3,0
17338,Pooja Iyengar,Shivakumar Patil,3,5
17351,Imran Hegde,Prakash Hegde,3,0
17354,Lakshmi Kumar,Vinutha Naik,3,4
17360,Chetan Reddy,Mary Nayak,3,1
17370,Joseph Patil,Prakash Kumar,3,3
17378,Manjunath Kulkarni,Ravi Shetty,3,0
17392,Joseph Patil,Shivakumar Shetty,3,3
17396,Imran Prasad,Mary Gowda,3,0
17397,Girish Rao,Yashwanth Nayak,3,0
17404,Joseph Iyengar,Manjunath Kulkarni,3,6
17406,Deepak Prasad,Imran Naik,3,0
17411,Lakshmi Rao,Pooja Iyengar,3,7
17414,Anitha Gowda,Ravi Desai,3,0
17421,Suresh Naik,Suresh Patil,3,0
17428,Deepak Gowda,Girish Gowda,3,6
17429,Ashwini Bhat,Shivakumar Kulkarni,3,0
17431,Manjunath Iyengar,Pooja Kulkarni,3,0
17464,Deepak Patil,Shivakumar Naik,3,2
17466,Lakshmi Murthy,Manjunath Patil,3,0
17467,Lakshmi Kulkarni,Yashwanth Patil,3,0
17468,Lakshmi Kulkarni,Mary Shetty,3,0
17470,Imran Prasad,Lakshmi Nayak,3,1
17477,Mary Gowda,Yashwanth Desai,3,0
17481,Basavaraj Naik,Joseph Shetty,3,4
17487,Joseph Patil,Suresh Desai,3,3
17488,Fatima Rao,Suresh Desai,3,0
17518,Prakash Bhat,Shivakumar Gowda,3,3
17519,Lakshmi Hegde,Prakash Naik,3,1
17529,Shivakumar Patil,Vinutha Desai,3,0
17531,Deepak Murthy,Pooja Gowda,3,3
17543,Imran Nayak,Lakshmi Desai,3,0
17557,Suresh Bhat,Suresh Desai,3,7
17568,Lakshmi Shetty,Nagaraj Rao,3,0
17570,Deepak Kulkarni,Manjunath Patil,3,0
17572,Deepak Reddy,Prakash Reddy,3,0
17574,Imran Gowda,Suresh Nayak,3,0
17576,Joseph Desai,Ravi Patil,3,0
17586,Anitha Patil,Kiran Iyengar,3,0
17587,Fatima Murthy,Shivakumar Nayak,3,0
17597,Anitha Shetty,Prakash Iyengar,3,5
17601,Girish Murthy,Ravi Bhat,3,0
17603,Joseph Iyengar,Kiran Murthy,3,6
17611,Ashwini Prasad,Suresh Murthy,3,0
17612,Ashwini Prasad,Prakash Patil,3,0
17617,Pooja Nayak,Suresh Kulkarni,3,0
17621,Pooja Murthy,Rekha Nayak,3,8
17625,Kiran Shetty,Nagaraj Iyengar,3,0
17634,Ashwini Nayak,Imran Nayak,3,0
17639,Anitha Murthy,Lakshmi Hegde,3,1
17641,Anitha Prasad,Prakash Reddy,3,0
17644,Anitha Prasad,Kiran Murthy,3,8
17649,Manjunath Naik,Prakash Naik,3,2
17654,Chetan Kulkarni,Imran Naik,3,0
17659,Pooja Naik,Pooja Reddy,3,0
17660,Kiran Murthy,Vinutha Desai,3,8
17671,Bhavana Rao,Bhavana Reddy,3,0
17672,Kiran Prasad,Rekha Hegde,3,0
17673,Bhavana Rao,Kiran Prasad,3,0
17705,Imran Hegde,Nagaraj Gowda,3,0
17707,Basavaraj Bhat,Manjunath Shetty,3,2
17725,Basavaraj Reddy,Vinutha Patil,3,2
17732,Joseph Hegde,Joseph Reddy,3,7
17746,Bhavana Patil,Bhavana Reddy,3,0
17755,Anitha Patil,Kiran Gowda,3,0
17766,Shivakumar Prasad,Yashwanth Nayak,3,0
17776,Mary Naik,Shivakumar Iyengar,3,7
17777,Ravi Gowda,Ravi Nayak,3,3
17782,Anitha Hegde,Yashwanth Kumar,3,0
17785,Nagaraj Bhat,Shivakumar Iyengar,3,3
17792,Anitha Patil,Bhavana Rao,3,0
17803,Lakshmi Desai,Pooja Rao,3,7
17809,Joseph Prasad,Yashwanth Kulkarni,3,0
17828,Basavaraj Shetty,Ravi Rao,3,0
17831,Prakash Kulkarni,Prakash Nayak,3,7
17843,Ashwini Naik,Prakash Reddy,3,5
17851,Chetan Kumar,Manjunath Desai,3,8
17852,Deepak Kulkarni,Manjunath Desai,3,8
17862,Fatima Nayak,Shivakumar Naik,3,5
17869,Nagaraj Patil,Ravi Reddy,3,2
17870,Deepak Hegde,Deepak Murthy,3,0
17873,Chetan Prasad,Yashwanth Nayak,3,6
17878,Rekha Murthy,Suresh Prasad,3,7
17884,Deepak Prasad,Girish Kulkarni,3,5
17888,Anitha Nayak,Yashwanth Gowda,3,0
17895,Mary Shetty,Rekha Murthy,3,7
17906,Girish Bhat,Joseph Kumar,3,6
17907,Girish Bhat,Imran Prasad,3,6
17917,Pooja Desai,Vinutha Gowda,3,0
17918,Girish Patil,Vinutha Gowda,3,0
17920,Girish Reddy,Vinutha Reddy,3,0
17921,Basavaraj Kumar,Girish Reddy,3,0
17925,Manjunath Kumar,Suresh Bhat,3,3
17926,Manjunath Kumar,Shivakumar Desai,3,3
17927,Shivakumar Desai,Suresh Bhat,3,4
17930,Ravi Kumar,Rekha Desai,3,0
17940,Girish Bhat,Joseph Kulkarni,3,6
17943,Chetan Naik,Shivakumar Desai,3,4
17947,Manjunath Prasad,Rekha Desai,3,0
17955,Lakshmi Murthy,Mary Kulkarni,3,0
17961,Lakshmi Patil,Shivakumar Murthy,3,0
17971,Fatima Murthy,Yashwanth Patil,3,0
17973,Chetan Iyengar,Rekha Shetty,3,3
17974,Chetan Iyengar,Pooja Gowda,3,3
17978,Basavaraj Naik,Fatima Patil,3,0
17980,Prakash Murthy,Prakash Prasad,3,0
17987,Bhavana Nayak,Imran Kumar,3,2
17993,Basavaraj Rao,Yashwanth Kulkarni,3,0
17997,Imran Naik,Suresh Rao,3,0
18003,Girish Gowda,Lakshmi Naik,3,6
18005,Pooja Gowda,Rekha Kumar,3,3
18010,Kiran Iyengar,Suresh Iyengar,3,0
18013,Chetan Kulkarni,Yashwanth Reddy,3,5
18028,Deepak Shetty,Shivakumar Desai,3,4
18030,Deepak Rao,Lakshmi Shetty,3,7
18032,Lakshmi Bhat,Mary Reddy,3,5
18049,Nagaraj Prasad,Ravi Gowda,3,3
18060,Rekha Naik,Vinutha Hegde,3,0
18068,Kiran Prasad,Lakshmi Nayak,3,1
18076,Nagaraj Bhat,Rekha Murthy,3,3
18081,Pooja Iyengar,Ravi Bhat,3,5
18082,Mary Reddy,Pooja Iyengar,3,5
18083,Nagaraj Hegde,Vinutha Rao,3,0
18095,Girish Gowda,Yashwanth Rao,3,6
18096,Girish Nayak,Mary Gowda,3,0
18097,Girish Nayak,Yashwanth Rao,3,0
18100,Chetan Naik,Prakash Rao,3,0
18104,Joseph Hegde,Prakash Shetty,3,7
18118,Basavaraj Hegde,Girish Patil,3,0
18126,Joseph Reddy,Manjunath Naik,3,2
18127,Manjunath Naik,Shivakumar Rao,3,0
18129,Anitha Murthy,Ravi Bhat,3,0
18131,Prakash Patil,Shivakumar Bhat,3,0
18133,Pooja Hegde,Shivakumar Desai,3,4
18140,Manjunath Kumar,Mary Nayak,3,3
18146,Deepak Prasad,Joseph Prasad,3,0
18164,Anitha Iyengar,Imran Iyengar,3,0
18166,Anitha Iyengar,Rekha Patil,3,0
18171,Nagaraj Murthy,Suresh Desai,3,0
18173,Girish Shetty,Joseph Reddy,3,2
18185,Prakash Rao,Ravi Reddy,3,1
18188,Manjunath Reddy,Mary Prasad,3,0
18197,Bhavana Reddy,Rekha Bhat,3,0
18198,Deepak Patil,Mary Reddy,3,2
18199,Ashwini Naik,Chetan Bhat,3,5
18200,Chetan Bhat,Girish Kulkarni,3,5
18205,Prakash Kumar,Prakash Reddy,3,0
18223,Mary Bhat,Pooja Shetty,3,6
18226,Joseph Nayak,Nagaraj Kulkarni,3,4
18231,Basavaraj Desai,Nagaraj Hegde,3,0
18232,Ashwini Patil,Mary Shetty,3,0
18234,Nagaraj Bhat,Ravi Murthy,3,3
18237,Mary Desai,Yashwanth Hegde,3,0
18240,Mary Murthy,Yashwanth Hegde,3,8
18246,Girish Naik,Lakshmi Hegde,3,1
18248,Prakash Iyengar,Rekha Rao,3,5
18268,Fatima Rao,Yashwanth Reddy,3,5
18269,Ashwini Kulkarni,Yashwanth Naik,3,0
18276,Chetan Kulkarni,Rekha Patil,3,0
18279,Fatima Rao,Ravi Gowda,3,3
18284,Prakash Prasad,Shivakumar Kulkarni,3,0
18302,Fatima Iyengar,Manjunath Nayak,3,1
18314,Kiran Desai,Prakash Gowda,3,0
18327,Girish Hegde,Mary Kumar,3,4
18332,Lakshmi Prasad,Ravi Nayak,3,1
18333,Chetan Hegde,Lakshmi Nayak,3,1
18338,Anitha Kumar,Mary Shetty,3,0
18342,Imran Iyengar,Pooja Murthy,3,0
18350,Mary Gowda,Nagaraj Patil,3,2
18351,Basavaraj Hegde,Pooja Hegde,3,0
18362,Kiran Shetty,Ravi Hegde,3,0
18363,Mary Iyengar,Vinutha Desai,3,0
18370,Nagaraj Rao,Rekha Murthy,3,7
18378,Nagaraj Kumar,Shivakumar Reddy,3,0
18380,Fatima Iyengar,Mary Iyengar,3,1
18398,Bhavana Gowda,Vinutha Rao,3,1
18416,Prakash Rao,Ravi Hegde,3,0
18417,Prakash Murthy,Prakash Rao,3,0
18436,Anitha Nayak,Mary Reddy,3,5
18454,Basavaraj Nayak,Fatima Reddy,3,0
18456,Kiran Iyengar,Manjunath Hegde,3,0
18459,Girish Shetty,Nagaraj Kulkarni,3,4
18465,Chetan Bhat,Shivakumar Gowda,3,3
18474,Chetan Bhat,Prakash Patil,3,0
18482,Deepak Kumar,Mary Shetty,3,0
18494,Pooja Kulkarni,Prakash Patil,3,0
18516,Chetan Iyengar,Lakshmi Shetty,3,0
18518,Basavaraj Patil,Kiran Bhat,3,2
18524,Anitha Prasad,Girish Nayak,3,0
18538,Girish Nayak,Suresh Kumar,3,0
18559,Bhavana Kulkarni,Mary Desai,3,0
18567,Bhavana Nayak,Bhavana Rao,3,2
18574,Anitha Prasad,Ravi Patil,3,0
18576,Bhavana Hegde,Deepak Iyengar,3,3
18589,Lakshmi Naik,Pooja Gowda,3,3
18629,Lakshmi Iyengar,Mary Reddy,3,5
18631,Anitha Nayak,Joseph Shetty,3,4
18650,Anitha Naik,Deepak Bhat,3,0
18657,Girish Kulkarni,Rekha Gowda,3,5
18661,Basavaraj Desai,Mary Naik,3,7
18664,Deepak Desai,Prakash Kumar,3,0
18668,Nagaraj Prasad,Ravi Rao,3,0
18674,Fatima Iyengar,Pooja Reddy,3,1
18679,Mary Patil,Vinutha Nayak,3,0
18688,Joseph Iyengar,Yashwanth Desai,3,6
18692,Imran Gowda,Yashwanth Nayak,3,0
18693,Kiran Hegde,Shivakumar Desai,3,3
18695,Kiran Hegde,Manjunath Naik,3,3
18705,Imran Bhat,Nagaraj Kulkarni,3,4
18722,Chetan Hegde,Manjunath Murthy,3,0
18732,Prakash Kulkarni,Rekha Kulkarni,3,7
18733,Bhavana Naik,Deepak Hegde,3,3
18735,Chetan Patil,Lakshmi Kulkarni,3,4
18736,Joseph Desai,Rekha Iyengar,3,4
18740,Bhavana Rao,Prakash Patil,3,0
18743,Deepak Rao,Girish Prasad,3,7
18793,Bhavana Iyengar,Girish Reddy,3,0
18803,Girish Naik,Rekha Gowda,3,0
18804,Kiran Iyengar,Rekha Gowda,3,0
18830,Deepak Shetty,Imran Nayak,3,0
18832,Joseph Kumar,Prakash Naik,3,2
18840,Imran Naik,Shivakumar Bhat,3,0
18846,Mary Desai,Vinutha Kumar,3,0
18848,Chetan Naik,Imran Reddy,3,0
18856,Nagaraj Hegde,Pooja Hegde,3,0
18857,Nagaraj Desai,Nagaraj Kulkarni,3,4
18865,Deepak Naik,Ravi Bhat,3,0
18868,Basavaraj Patil,Shivakumar Hegde,3,2
18875,Imran Bhat,Prakash Nayak,3,0
18892,Bhavana Gowda,Pooja Gowda,3,1
18899,Basavaraj Reddy,Prakash Nayak,3,0
18903,Bhavana Bhat,Vinutha Patil,3,2
18914,Bhavana Prasad,Shivakumar Prasad,3,3
18921,Girish Patil,Kiran Nayak,3,0
18939,Anitha Rao,Joseph Reddy,3,4
18942,Pooja Gowda,Ravi Shetty,3,3
18954,Mary Nayak,Pooja Iyengar,3,5
18955,Pooja Iyengar,Vinutha Kumar,3,5
18965,Imran Kumar,Nagaraj Rao,3,0
18966,Basavaraj Reddy,Vinutha Prasad,3,0
18974,Nagaraj Kumar,Yashwanth Desai,3,0
18978,Joseph Nayak,Shivakumar Shetty,3,8
18997,Chetan Prasad,Joseph Naik,3,6
19016,Fatima Iyengar,Manjunath Kulkarni,3,1
19023,Manjunath Patil,Mary Kulkarni,3,0
19026,Fatima Reddy,Pooja Murthy,3,0
19027,Anitha Kumar,Pooja Murthy,3,0
19030,Girish Iyengar,Vinutha Bhat,3,0
19031,Mary Murthy,Yashwanth Gowda,3,8
19034,Bhavana Hegde,Imran Shetty,3,0
19042,Pooja Nayak,Vinutha Murthy,3,0
19050,Basavaraj Murthy,Basavaraj Patil,3,2
19051,Basavaraj Murthy,Prakash Patil,3,0
19052,Nagaraj Bhat,Prakash Patil,3,3
19058,Deepak Nayak,Vinutha Reddy,3,0
19061,Imran Iyengar,Manjunath Rao,3,0
19062,Anitha Bhat,Basavaraj Kulkarni,3,7
19069,Lakshmi Shetty,Mary Reddy,3,5
19074,Deepak Kulkarni,Kiran Iyengar,3,0
19078,Girish Reddy,Kiran Iyengar,3,0
19100,Ashwini Reddy,Manjunath Bhat,3,0
19103,Basavaraj Rao,Lakshmi Kulkarni,3,0
19108,Deepak Rao,Nagaraj Kumar,3,7
19112,Fatima Murthy,Suresh Reddy,3,0
19125,Suresh Prasad,Vinutha Rao,3,0
19128,Manjunath Bhat,Shivakumar Naik,3,5
19129,Manjunath Bhat,Ravi Gowda,3,3
19130,Pooja Shetty,Suresh Patil,3,6
19133,Deepak Desai,Yashwanth Hegde,3,0
19139,Bhavana Naik,Mary Prasad,3,3
19169,Anitha Kumar,Joseph Desai,3,0
19173,Bhavana Nayak,Shivakumar Desai,3,2
19176,Joseph Reddy,Rekha Gowda,3,2
19213,Shivakumar Desai,Suresh Naik,3,4
19214,Rekha Reddy,Shivakumar Desai,3,4
19218,Chetan Rao,Kiran Prasad,3,0
19232,Lakshmi Gowda,Shivakumar Gowda,3,3
19244,Manjunath Gowda,Ravi Bhat,3,0
19251,Anitha Shetty,Bhavana Gowda,3,1
19278,Ashwini Murthy,Imran Gowda,3,0
19291,Bhavana Shetty,Deepak Gowda,3,0
19305,Bhavana Gowda,Deepak Iyengar,3,1
19308,Pooja Gowda,Prakash Patil,3,3
19309,Bhavana Nayak,Pooja Gowda,3,2
19318,Manjunath Bhat,Rekha Gowda,3,0
19332,Chetan Shetty,Mary Desai,3,0
19333,Mary Bhat,Pooja Naik,3,0
19344,Deepak Iyengar,Rekha Shetty,3,3
19347,Basavaraj Reddy,Manjunath Hegde,3,0
19349,Nagaraj Kumar,Shivakumar Iyengar,3,0
19360,Deepak Desai,Nagaraj Murthy,3,0
19370,Joseph Nayak,Rekha Shetty,3,3
19385,Ravi Reddy,Yashwanth Rao,3,1
19386,Basavaraj Patil,Vinutha Rao,3,2
19403,Basavaraj Iyengar,Imran Iyengar,3,3
19410,Mary Bhat,Ravi Naik,3,7
19412,Ravi Naik,Vinutha Shetty,3,7
19413,Deepak Naik,Mary Bhat,3,0
19415,Deepak Naik,Vinutha Shetty,3,0
19420,Deepak Rao,Lakshmi Kulkarni,3,7
19427,Bhavana Rao,Rekha Desai,3,0
19432,Chetan Rao,Shivakumar Murthy,3,0
19441,Fatima Bhat,Pooja Hegde,3,0
19455,Chetan Gowda,Imran Iyengar,3,0
19458,Bhavana Nayak,Nagaraj Iyengar,3,2
19466,Chetan Patil,Nagaraj Rao,3,4
19476,Pooja Patil,Rekha Bhat,3,0
19477,Fatima Iyengar,Pooja Patil,3,1
19485,Basavaraj Gowda,Yashwanth Patil,3,0
19489,Joseph Iyengar,Pooja Bhat,3,6
19493,Kiran Murthy,Lakshmi Reddy,3,8
19503,Anitha Kumar,Girish Nayak,3,0
19511,Chetan Iyengar,Mary Nayak,3,0
19514,Vinutha Bhat,Yashwanth Nayak,3,0
19522,Nagaraj Reddy,Prakash Shetty,3,7
19523,Ravi Murthy,Yashwanth Rao,3,0
19530,Basavaraj Rao,Yashwanth Kumar,3,0
19531,Fatima Gowda,Yashwanth Kumar,3,1
19540,Pooja Prasad,Prakash Hegde,3,0
19547,Mary Gowda,Mary Rao,3,0
19549,Prakash Gowda,Prakash Naik,3,2
19560,Lakshmi Rao,Rekha Murthy,3,7
19566,Joseph Shetty,Ravi Naik,3,4
19575,Ravi Prasad,Shivakumar Bhat,3,0
19588,Joseph Hegde,Ravi Reddy,3,7
19605,Manjunath Kulkarni,Manjunath Prasad,3,0
19621,Bhavana Patil,Imran Murthy,3,0
19625,Mary Nayak,Prakash Rao,3,0
19626,Girish Gowda,Mary Nayak,3,6
19650,Anitha Nayak,Pooja Rao,3,7
19656,Imran Murthy,Ravi Prasad,3,0
19663,Lakshmi Shetty,Manjunath Iyengar,3,0
19674,Mary Iyengar,Pooja Hegde,3,0
19678,Suresh Kulkarni,Yashwanth Patil,3,0
19687,Lakshmi Nayak,Manjunath Reddy,3,1
19692,Imran Iyengar,Manjunath Iyengar,3,0
19701,Girish Prasad,Kiran Reddy,3,7
19707,Joseph Prasad,Pooja Nayak,3,0
19712,Girish Iyengar,Girish Patil,3,0
19713,Mary Murthy,Suresh Murthy,3,8
19728,Mary Kulkarni,Ravi Iyengar,3,0
19743,Imran Gowda,Imran Naik,3,0
19748,Imran Murthy,Nagaraj Kumar,3,0
19754,Mary Kulkarni,Ravi Naik,3,7
19765,Manjunath Iyengar,Ravi Bhat,3,0
19766,Fatima Bhat,Manjunath Iyengar,3,0
19768,Mary Desai,Prakash Iyengar,3,5
19781,Ashwini Bhat,Rekha Hegde,3,0
19783,Ashwini Naik,Yashwanth Patil,3,5
19788,Basavaraj Shetty,Lakshmi Kulkarni,3,0
19795,Girish Kulkarni,Manjunath Kulkarni,3,5
19802,Ashwini Desai,Manjunath Kulkarni,3,0
19807,Mary Nayak,Prakash Iyengar,3,5
19814,Basavaraj Naik,Mary Kulkarni,3,0
19836,Imran Nayak,Shivakumar Kulkarni,3,0
19837,Mary Hegde,Shivakumar Prasad,3,5
19840,Girish Iyengar,Kiran Iyengar,3,0
19856,Deepak Gowda,Shivakumar Kumar,3,0
19865,Bhavana Iyengar,Bhavana Rao,3,0
19873,Nagaraj Kumar,Pooja Hegde,3,0
19886,Bhavana Naik,Mary Murthy,3,3
19887,Anitha Desai,Kiran Kumar,3,0
19901,Imran Gowda,Pooja Kumar,3,8
19905,Deepak Hegde,Pooja Iyengar,3,5
19913,Bhavana Kulkarni,Yashwanth Hegde,3,0
19922,Fatima Reddy,Yashwanth Kumar,3,0
19933,Joseph Naik,Vinutha Murthy,3,5
19938,Ravi Murthy,Suresh Gowda,3,0
19958,Ashwini Reddy,Rekha Reddy,3,0
19961,Imran Nayak,Ravi Hegde,3,0
19966,Deepak Reddy,Nagaraj Patil,3,2
19968,Fatima Kulkarni,Suresh Rao,3,3
19969,Suresh Rao,Vinutha Desai,3,0
19970,Rekha Shetty,Suresh Rao,3,3
19972,Fatima Kulkarni,Rekha Shetty,3,3
19975,Anitha Reddy,Yashwanth Gowda,3,0
19982,Basavaraj Nayak,Lakshmi Kumar,3,4
19986,Ashwini Nayak,Girish Shetty,3,0
20013,Anitha Desai,Ashwini Iyengar,3,4
20026,Kiran Patil,Suresh Prasad,3,0
20032,Kiran Iyengar,Rekha Reddy,3,0
20033,Lakshmi Kumar,Ravi Murthy,3,4
20038,Kiran Prasad,Prakash Reddy,3,0
20041,Manjunath Hegde,Prakash Kulkarni,3,7
20042,Girish Prasad,Nagaraj Rao,3,0
20046,Girish Shetty,Imran Gowda,3,0
20073,Imran Naik,Pooja Kumar,3,8
20088,Prakash Prasad,Prakash Rao,3,0
20106,Basavaraj Gowda,Shivakumar Iyengar,3,0
20111,Ashwini Desai,Bhavana Gowda,3,1
20116,Anitha Reddy,Nagaraj Patil,3,2
20118,Nagaraj Patil,Pooja Shetty,3,2
20120,Bhavana Kumar,Nagaraj Murthy,3,0
20126,Anitha Desai,Imran Kulkarni,3,0
20128,Manjunath Prasad,Ravi Kumar,3,0
20142,Deepak Shetty,Shivakumar Iyengar,3,0
20146,Chetan Murthy,Deepak Shetty,3,0
20148,Girish Bhat,Joseph Iyengar,3,6
20164,Basavaraj Kumar,Manjunath Reddy,3,0
20170,Girish Bhat,Manjunath Shetty,3,6
20171,Girish Bhat,Ravi Desai,3,6
20174,Deepak Murthy,Manjunath Desai,3,8
20181,Vinutha Rao,Yashwanth Patil,3,0
20192,Ravi Desai,Shivakumar Prasad,3,0
20205,Anitha Kumar,Suresh Shetty,3,0
20207,Mary Prasad,Rekha Murthy,3,7
20221,Basavaraj Murthy,Mary Murthy,3,8
20223,Fatima Kulkarni,Lakshmi Naik,3,3
20233,Imran Rao,Lakshmi Naik,3,8
20240,Ashwini Prasad,Shivakumar Iyengar,3,0
20254,Imran Gowda,Vinutha Rao,3,0
20265,Imran Bhat,Nagaraj Iyengar,3,0
20280,Manjunath Desai,Mary Gowda,3,8
20283,Imran Rao,Rekha Bhat,3,8
20285,Anitha Desai,Pooja Shetty,3,6
20295,Lakshmi Hegde,Suresh Bhat,3,1
20300,Lakshmi Hegde,Rekha Murthy,3,1
20301,Prakash Reddy,Rekha Murthy,3,7
20304,Anitha Naik,Ashwini Prasad,3,0
20305,Kiran Kumar,Nagaraj Murthy,3,0
20319,Deepak Patil,Vinutha Patil,3,2
20321,Anitha Kumar,Lakshmi Reddy,3,8
20324,Ashwini Naik,Lakshmi Naik,3,5
20327,Ashwini Desai,Ashwini Naik,3,5
20331,Deepak Murthy,Rekha Murthy,3,7
20334,Kiran Patil,Suresh Iyengar,3,0
20339,Girish Murthy,Kiran Reddy,3,7
20342,Joseph Kulkarni,Suresh Rao,3,0
20348,Pooja Kulkarni,Pooja Rao,3,7
20349,Girish Iyengar,Manjunath Desai,3,8
20357,Imran Nayak,Manjunath Reddy,3,0
20358,Imran Nayak,Prakash Kulkarni,3,7
20361,Fatima Shetty,Rekha Murthy,3,7
20362,Bhavana Reddy,Manjunath Kumar,3,3
20364,Bhavana Reddy,Yashwanth Reddy,3,5
20368,Basavaraj Desai,Nagaraj Kumar,3,0
20373,Joseph Bhat,Shivakumar Kulkarni,3,0
20382,Girish Kumar,Kiran Desai,3,0
20405,Chetan Murthy,Deepak Naik,3,0
20414,Chetan Shetty,Mary Naik,3,7
20432,Joseph Prasad,Manjunath Patil,3,0
