ComplainantID,CaseMasterID,ComplainantName,AgeYear,Gender,Occupation,Religion,Caste
8971,8971,Ashwini Bhat,56,F,Business,Hindu,Not Recorded
8973,8973,Girish Murthy,49,M,Govt Employee,Muslim,SC
8975,8975,Pooja Iyengar,54,F,Govt Employee,Christian,Not Recorded
8977,8977,Shivakumar Desai,35,M,Driver,Hindu,General
8979,8979,Lakshmi Kumar,57,F,Farmer,Christian,General
8981,8981,Ashwini Murthy,19,F,Farmer,Other,Not Recorded
8983,8983,Lakshmi Hegde,26,M,Govt Employee,Hindu,General
8985,8985,Anitha Iyengar,47,F,Student,Hindu,ST
8987,8987,Nagaraj Prasad,32,F,IT Professional,Jain,OBC
8989,8989,Mary Desai,23,M,Daily Wage,Hindu,ST
8991,8991,Ashwini Reddy,36,M,Business,Muslim,OBC
8993,8993,Suresh Nayak,59,M,Student,Muslim,General
8995,8995,Rekha Prasad,49,F,Farmer,Muslim,OBC
8997,8997,Rekha Bhat,23,F,IT Professional,Hindu,General
8999,8999,Joseph Bhat,53,M,Daily Wage,Other,General
9001,9001,Suresh Kumar,32,M,Govt Employee,Muslim,ST
9003,9003,Prakash Reddy,58,M,Daily Wage,Hindu,Not Recorded
9005,9005,Basavaraj Desai,64,F,Unemployed,Other,SC
9007,9007,Vinutha Nayak,32,M,Student,Christian,Not Recorded
9009,9009,Basavaraj Rao,44,M,Daily Wage,Christian,SC
9011,9011,Shivakumar Shetty,18,F,IT Professional,Other,ST
9013,9013,Deepak Nayak,67,F,IT Professional,Christian,SC
9015,9015,Joseph Kulkarni,30,M,Farmer,Jain,Not Recorded
9017,9017,Bhavana Kulkarni,19,M,Student,Jain,General
9019,9019,Girish Desai,27,M,IT Professional,Muslim,SC
9021,9021,Ravi Kumar,68,F,Daily Wage,Other,General
9023,9023,Vinutha Kumar,60,M,Driver,Muslim,SC
9025,9025,Vinutha Kumar,49,M,Student,Christian,SC
9027,9027,Vinutha Shetty,68,M,Govt Employee,Christian,General
9029,9029,Fatima Desai,37,M,Farmer,Jain,OBC
9031,9031,Deepak Prasad,32,M,Business,Christian,Not Recorded
9033,9033,Ashwini Murthy,36,M,IT Professional,Christian,General
9035,9035,Joseph Shetty,61,M,Farmer,Other,ST
9037,9037,Girish Hegde,51,M,Business,Other,SC
9039,9039,Bhavana Patil,69,M,IT Professional,Muslim,SC
9041,9041,Bhavana Kulkarni,39,F,Govt Employee,Jain,ST
9043,9043,Joseph Naik,63,M,Unemployed,Jain,OBC
9045,9045,Suresh Nayak,62,F,IT Professional,Jain,ST
9047,9047,Joseph Iyengar,51,F,Daily Wage,Christian,SC
9049,9049,Mary Shetty,47,F,Driver,Hindu,SC
9051,9051,Basavaraj Bhat,43,F,IT Professional,Christian,OBC
9053,9053,Prakash Kulkarni,29,M,Student,Jain,SC
9055,9055,Anitha Desai,50,M,Student,Muslim,SC
9057,9057,Anitha Naik,26,F,Business,Other,General
9059,9059,Deepak Hegde,51,F,Daily Wage,Hindu,Not Recorded
9061,9061,Prakash Kumar,61,F,Daily Wage,Hindu,ST
9063,9063,Fatima Gowda,61,F,Daily Wage,Muslim,Not Recorded
9065,9065,Suresh Rao,53,M,Farmer,Other,ST
9067,9067,Manjunath Iyengar,24,F,Farmer,Other,Not Recorded
9069,9069,Imran Reddy,24,M,Govt Employee,Hindu,OBC
9071,9071,Lakshmi Iyengar,69,F,Driver,Hindu,ST
9073,9073,Bhavana Desai,52,M,Govt Employee,Hindu,SC
9075,9075,Suresh Iyengar,64,M,Business,Hindu,OBC
9077,9077,Mary Reddy,65,M,IT Professional,Hindu,General
9079,9079,Lakshmi Desai,29,F,IT Professional,Muslim,General
9081,9081,Suresh Nayak,69,M,Farmer,Other,SC
9083,9083,Bhavana Reddy,63,M,IT Professional,Muslim,Not Recorded
9085,9085,Bhavana Naik,56,M,Farmer,Christian,General
9087,9087,Ravi Reddy,37,F,IT Professional,Muslim,General
9089,9089,Rekha Patil,42,F,Farmer,Other,SC
9091,9091,Chetan Kulkarni,68,M,Daily Wage,Christian,General
9093,9093,Manjunath Naik,23,M,Unemployed,Hindu,ST
9095,9095,Manjunath Murthy,46,M,Farmer,Other,Not Recorded
9097,9097,Suresh Desai,47,F,Student,Other,SC
9099,9099,Manjunath Patil,21,M,Daily Wage,Other,ST
9101,9101,Bhavana Shetty,19,M,Govt Employee,Jain,OBC
9103,9103,Nagaraj Prasad,68,F,Student,Jain,SC
9105,9105,Anitha Patil,19,M,Business,Other,General
9107,9107,Nagaraj Kumar,42,M,Govt Employee,Other,SC
9109,9109,Nagaraj Hegde,51,M,Daily Wage,Hindu,General
9111,9111,Basavaraj Hegde,67,M,IT Professional,Christian,ST
9113,9113,Rekha Bhat,22,F,IT Professional,Other,OBC
9115,9115,Ravi Hegde,34,M,Driver,Muslim,OBC
9117,9117,Yashwanth Prasad,62,F,Driver,Jain,OBC
9119,9119,Nagaraj Reddy,29,F,Govt Employee,Hindu,Not Recorded
9121,9121,Nagaraj Gowda,46,M,IT Professional,Muslim,SC
9123,9123,Girish Reddy,41,M,Business,Christian,ST
9125,9125,Nagaraj Naik,62,M,Business,Jain,OBC
9127,9127,Anitha Prasad,50,F,Business,Other,ST
9129,9129,Ravi Gowda,21,M,Farmer,Muslim,ST
9131,9131,Joseph Gowda,35,M,IT Professional,Muslim,SC
9133,9133,Girish Desai,67,M,Govt Employee,Christian,Not Recorded
9135,9135,Anitha Bhat,24,M,Farmer,Other,ST
9137,9137,Mary Kumar,60,F,Farmer,Hindu,OBC
9139,9139,Kiran Bhat,21,M,IT Professional,Muslim,ST
9141,9141,Shivakumar Reddy,33,F,Unemployed,Christian,OBC
9143,9143,Imran Shetty,60,M,Business,Other,Not Recorded
9145,9145,Lakshmi Shetty,45,M,Govt Employee,Other,General
9147,9147,Rekha Shetty,68,M,Govt Employee,Hindu,General
9149,9149,Bhavana Bhat,60,M,IT Professional,Christian,ST
9151,9151,Ravi Hegde,64,M,Farmer,Hindu,SC
9153,9153,Kiran Hegde,43,M,Daily Wage,Hindu,Not Recorded
9155,9155,Shivakumar Bhat,46,F,Daily Wage,Christian,General
9157,9157,Anitha Desai,50,F,Daily Wage,Hindu,ST
9159,9159,Kiran Kulkarni,63,M,Driver,Other,SC
9161,9161,Kiran Murthy,64,M,Business,Muslim,OBC
9163,9163,Suresh Shetty,55,M,Business,Christian,OBC
9165,9165,Vinutha Reddy,39,M,Business,Other,SC
9167,9167,Girish Desai,46,M,IT Professional,Hindu,ST
9169,9169,Anitha Patil,23,M,Business,Other,General
9171,9171,Prakash Nayak,30,M,Business,Muslim,SC
9173,9173,Kiran Bhat,68,F,Business,Other,SC
9175,9175,Shivakumar Kumar,30,F,IT Professional,Muslim,ST
9177,9177,Mary Patil,40,M,IT Professional,Jain,OBC
9179,9179,Mary Reddy,27,M,IT Professional,Jain,SC
9181,9181,Fatima Naik,30,M,Unemployed,Muslim,Not Recorded
9183,9183,Nagaraj Naik,56,M,Farmer,Hindu,OBC
9185,9185,Nagaraj Naik,50,F,Business,Jain,General
9187,9187,Imran Gowda,67,M,Student,Muslim,OBC
9189,9189,Lakshmi Bhat,43,F,Unemployed,Jain,Not Recorded
9191,9191,Ashwini Iyengar,19,M,IT Professional,Christian,OBC
9193,9193,Ashwini Shetty,27,M,Farmer,Jain,Not Recorded
9195,9195,Prakash Desai,20,M,Farmer,Jain,ST
9197,9197,Vinutha Iyengar,37,F,Daily Wage,Christian,OBC
9199,9199,Deepak Kulkarni,48,M,Farmer,Other,SC
9201,9201,Vinutha Nayak,39,F,Unemployed,Christian,OBC
9203,9203,Bhavana Patil,29,M,IT Professional,Other,SC
9205,9205,Deepak Bhat,63,F,Farmer,Jain,ST
9207,9207,Rekha Reddy,56,F,Farmer,Christian,Not Recorded
9209,9209,Kiran Reddy,32,F,Farmer,Hindu,ST
9211,9211,Deepak Iyengar,42,M,Student,Jain,OBC
9213,9213,Mary Kumar,35,F,Farmer,Hindu,General
9215,9215,Mary Nayak,33,F,Farmer,Jain,General
9217,9217,Fatima Reddy,28,M,Govt Employee,Jain,Not Recorded
9219,9219,Manjunath Iyengar,44,M,IT Professional,Hindu,ST
9221,9221,Mary Gowda,20,F,Farmer,Hindu,General
9223,9223,Girish Iyengar,47,M,Student,Hindu,ST
9225,9225,Girish Prasad,40,F,Student,Hindu,SC
9227,9227,Lakshmi Shetty,31,M,Student,Hindu,Not Recorded
9229,9229,Ashwini Shetty,49,M,Farmer,Hindu,ST
9231,9231,Yashwanth Bhat,38,M,Business,Christian,SC
9233,9233,Joseph Shetty,47,F,Student,Hindu,OBC
9235,9235,Pooja Kumar,36,M,Business,Hindu,Not Recorded
9237,9237,Rekha Desai,21,M,Daily Wage,Hindu,SC
9239,9239,Prakash Gowda,28,M,Unemployed,Other,General
9241,9241,Fatima Nayak,25,F,Student,Other,General
9243,9243,Pooja Prasad,70,F,Daily Wage,Jain,Not Recorded
9245,9245,Manjunath Shetty,52,M,Business,Hindu,ST
9247,9247,Girish Desai,56,M,Govt Employee,Hindu,OBC
9249,9249,Bhavana Iyengar,44,M,Student,Jain,ST
9251,9251,Bhavana Kulkarni,24,F,Govt Employee,Muslim,SC
9253,9253,Fatima Kulkarni,31,M,Student,Muslim,SC
9255,9255,Shivakumar Shetty,58,M,Business,Hindu,OBC
9257,9257,Yashwanth Shetty,62,M,Student,Christian,OBC
9259,9259,Prakash Murthy,69,M,Govt Employee,Hindu,General
9261,9261,Anitha Reddy,40,M,Student,Jain,Not Recorded
9263,9263,Basavaraj Murthy,34,M,Business,Jain,Not Recorded
9265,9265,Deepak Hegde,50,F,Business,Muslim,SC
9267,9267,Imran Nayak,47,M,Unemployed,Christian,Not Recorded
9269,9269,Deepak Reddy,40,F,Farmer,Hindu,SC
9271,9271,Lakshmi Murthy,58,M,Daily Wage,Other,General
9273,9273,Anitha Murthy,53,F,Unemployed,Muslim,General
9275,9275,Kiran Iyengar,32,F,Student,Other,ST
9277,9277,Manjunath Shetty,63,F,Govt Employee,Other,ST
9279,9279,Kiran Nayak,60,F,Driver,Other,ST
9281,9281,Imran Gowda,49,M,Farmer,Other,OBC
9283,9283,Shivakumar Reddy,64,M,Business,Other,OBC
9285,9285,Anitha Bhat,33,F,Govt Employee,Muslim,Not Recorded
9287,9287,Suresh Iyengar,27,M,Daily Wage,Hindu,SC
9289,9289,Ashwini Iyengar,70,F,Govt Employee,Muslim,SC
9291,9291,Rekha Prasad,38,M,IT Professional,Other,OBC
9293,9293,Manjunath Patil,41,F,Business,Hindu,General
9295,9295,Vinutha Prasad,70,M,IT Professional,Jain,General
9297,9297,Fatima Gowda,44,M,Daily Wage,Muslim,OBC
9299,9299,Pooja Shetty,24,F,Driver,Other,SC
9301,9301,Ashwini Hegde,58,M,Student,Muslim,SC
9303,9303,Vinutha Gowda,67,M,Driver,Muslim,ST
9305,9305,Fatima Prasad,33,M,Business,Other,ST
9307,9307,Nagaraj Patil,53,M,Unemployed,Muslim,ST
9309,9309,Manjunath Hegde,59,M,Daily Wage,Jain,OBC
9311,9311,Yashwanth Patil,57,M,Unemployed,Hindu,OBC
9313,9313,Kiran Naik,36,F,Student,Muslim,SC
9315,9315,Kiran Gowda,23,M,IT Professional,Muslim,ST
9317,9317,Ashwini Gowda,20,F,Govt Employee,Jain,SC
9319,9319,Lakshmi Kumar,45,M,Daily Wage,Muslim,OBC
9321,9321,Yashwanth Patil,66,M,Govt Employee,Other,ST
9323,9323,Imran Kulkarni,52,F,Farmer,Hindu,SC
9325,9325,Girish Shetty,18,F,Govt Employee,Jain,ST
9327,9327,Lakshmi Reddy,18,F,Driver,Jain,OBC
9329,9329,Manjunath Reddy,59,M,Govt Employee,Other,Not Recorded
9331,9331,Yashwanth Shetty,42,M,Govt Employee,Jain,OBC
9333,9333,Imran Rao,27,F,Driver,Other,SC
9335,9335,Basavaraj Shetty,48,M,IT Professional,Jain,Not Recorded
9337,9337,Ashwini Murthy,40,F,Farmer,Other,SC
9339,9339,Yashwanth Patil,47,M,Business,Muslim,General
9341,9341,Basavaraj Murthy,22,F,Business,Other,SC
9343,9343,Vinutha Kumar,59,M,Unemployed,Other,Not Recorded
9345,9345,Suresh Shetty,41,M,Business,Other,Not Recorded
9347,9347,Chetan Kulkarni,66,F,Govt Employee,Hindu,SC
9349,9349,Fatima Nayak,61,F,Driver,Other,OBC
9351,9351,Ravi Shetty,69,F,Business,Christian,General
9353,9353,Prakash Desai,58,M,Driver,Christian,General
9355,9355,Lakshmi Naik,40,M,Farmer,Muslim,Not Recorded
9357,9357,Shivakumar Rao,46,F,Business,Christian,ST
9359,9359,Anitha Prasad,60,M,Daily Wage,Jain,OBC
9361,9361,Mary Rao,56,F,Business,Christian,ST
9363,9363,Prakash Kumar,62,F,Govt Employee,Muslim,Not Recorded
9365,9365,Kiran Iyengar,42,M,Farmer,Christian,SC
9367,9367,Chetan Prasad,59,M,Business,Jain,ST
9369,9369,Yashwanth Shetty,30,F,Student,Christian,SC
9371,9371,Chetan Rao,37,M,IT Professional,Muslim,OBC
9373,9373,Deepak Prasad,49,F,Farmer,Christian,ST
9375,9375,Shivakumar Kumar,57,M,Business,Muslim,Not Recorded
9377,9377,Shivakumar Patil,31,M,IT Professional,Christian,Not Recorded
9379,9379,Imran Murthy,50,M,IT Professional,Hindu,SC
9381,9381,Rekha Gowda,21,M,Govt Employee,Other,OBC
9383,9383,Bhavana Hegde,55,F,Business,Jain,SC
9385,9385,Vinutha Bhat,48,F,Govt Employee,Hindu,ST
9387,9387,Mary Kumar,42,M,Student,Jain,SC
9389,9389,Deepak Murthy,43,M,Farmer,Other,Not Recorded
9391,9391,Manjunath Nayak,26,F,Driver,Jain,General
9393,9393,Rekha Murthy,59,F,Unemployed,Christian,SC
9395,9395,Yashwanth Kulkarni,25,M,Business,Jain,OBC
9397,9397,Suresh Gowda,68,F,Driver,Christian,SC
9399,9399,Prakash Patil,45,M,Driver,Other,Not Recorded
9401,9401,Mary Kulkarni,56,M,Driver,Other,Not Recorded
9403,9403,Shivakumar Bhat,48,F,Daily Wage,Jain,OBC
9405,9405,Yashwanth Gowda,51,M,Student,Other,SC
9407,9407,Bhavana Rao,64,M,Daily Wage,Christian,OBC
9409,9409,Basavaraj Iyengar,53,M,IT Professional,Other,General
9411,9411,Manjunath Shetty,45,M,IT Professional,Jain,ST
9413,9413,Pooja Iyengar,43,M,Student,Other,ST
9415,9415,Shivakumar Gowda,33,M,Student,Hindu,OBC
9417,9417,Shivakumar Kulkarni,58,M,Business,Hindu,OBC
9419,9419,Shivakumar Murthy,56,F,Farmer,Christian,Not Recorded
9421,9421,Fatima Nayak,18,M,Driver,Other,Not Recorded
9423,9423,Mary Iyengar,43,M,Farmer,Christian,General
9425,9425,Fatima Prasad,18,M,IT Professional,Hindu,ST
9427,9427,Anitha Naik,32,M,Govt Employee,Other,Not Recorded
9429,9429,Joseph Kulkarni,38,M,Farmer,Jain,Not Recorded
9431,9431,Fatima Patil,33,F,Business,Muslim,ST
9433,9433,Shivakumar Murthy,39,M,Business,Christian,ST
9435,9435,Fatima Shetty,31,M,IT Professional,Hindu,Not Recorded
9437,9437,Mary Hegde,57,M,IT Professional,Jain,SC
9439,9439,Ravi Murthy,50,F,Business,Christian,OBC
9441,9441,Joseph Prasad,36,M,Unemployed,Other,General
9443,9443,Prakash Shetty,54,M,Govt Employee,Jain,ST
9445,9445,Rekha Reddy,26,F,Unemployed,Hindu,SC
9447,9447,Manjunath Hegde,46,F,Daily Wage,Hindu,Not Recorded
9449,9449,Mary Naik,64,M,Daily Wage,Hindu,General
9451,9451,Rekha Kumar,67,M,Daily Wage,Jain,General
9453,9453,Mary Desai,58,F,Driver,Other,General
9455,9455,Joseph Reddy,54,M,Business,Hindu,Not Recorded
9457,9457,Mary Prasad,22,M,Business,Muslim,OBC
9459,9459,Deepak Rao,57,F,Govt Employee,Christian,Not Recorded
9461,9461,Lakshmi Desai,64,M,Daily Wage,Muslim,ST
9463,9463,Joseph Shetty,53,M,Unemployed,Jain,OBC
9465,9465,Basavaraj Naik,38,F,Business,Hindu,OBC
9467,9467,Kiran Naik,24,M,Unemployed,Muslim,Not Recorded
9469,9469,Mary Kumar,43,F,Farmer,Jain,SC
9471,9471,Imran Bhat,53,M,Farmer,Other,Not Recorded
9473,9473,Ravi Gowda,50,M,Farmer,Christian,SC
9475,9475,Suresh Rao,53,M,IT Professional,Other,Not Recorded
9477,9477,Lakshmi Prasad,35,M,Unemployed,Hindu,SC
9479,9479,Vinutha Reddy,68,F,Daily Wage,Jain,OBC
9481,9481,Fatima Gowda,26,M,Business,Jain,ST
9483,9483,Nagaraj Kulkarni,67,M,Business,Jain,General
9485,9485,Shivakumar Iyengar,34,F,Daily Wage,Jain,Not Recorded
9487,9487,Suresh Murthy,57,M,Driver,Other,Not Recorded
9489,9489,Joseph Bhat,35,M,Unemployed,Muslim,SC
9491,9491,Bhavana Gowda,52,M,Farmer,Hindu,ST
9493,9493,Vinutha Rao,50,F,Student,Other,General
9495,9495,Fatima Prasad,57,F,Business,Hindu,Not Recorded
9497,9497,Pooja Iyengar,52,F,Unemployed,Jain,General
9499,9499,Manjunath Bhat,31,F,Business,Jain,OBC
9501,9501,Bhavana Naik,69,F,Student,Hindu,OBC
9503,9503,Manjunath Gowda,38,F,Student,Other,Not Recorded
9505,9505,Manjunath Reddy,70,F,IT Professional,Christian,SC
9507,9507,Ravi Kumar,52,M,Farmer,Muslim,Not Recorded
9509,9509,Shivakumar Murthy,47,M,Business,Christian,General
9511,9511,Girish Kumar,31,F,IT Professional,Other,General
9513,9513,Joseph Hegde,60,M,Daily Wage,Jain,Not Recorded
9515,9515,Shivakumar Naik,63,M,Govt Employee,Muslim,OBC
9517,9517,Deepak Desai,42,M,Farmer,Christian,ST
9519,9519,Rekha Hegde,31,M,Unemployed,Christian,OBC
9521,9521,Ashwini Desai,58,M,Farmer,Other,ST
9523,9523,Kiran Desai,33,M,IT Professional,Christian,Not Recorded
9525,9525,Fatima Iyengar,20,M,Student,Other,OBC
9527,9527,Kiran Murthy,38,F,IT Professional,Hindu,General
9529,9529,Kiran Bhat,51,M,Student,Hindu,SC
9531,9531,Ashwini Patil,62,F,Farmer,Other,OBC
9533,9533,Basavaraj Iyengar,52,M,Govt Employee,Hindu,Not Recorded
9535,9535,Girish Kulkarni,32,F,Govt Employee,Hindu,General
9537,9537,Manjunath Kulkarni,36,M,IT Professional,Other,Not Recorded
9539,9539,Bhavana Hegde,69,M,IT Professional,Jain,General
9541,9541,Vinutha Patil,27,F,IT Professional,Jain,Not Recorded
9543,9543,Prakash Kulkarni,42,M,Daily Wage,Jain,Not Recorded
9545,9545,Deepak Kumar,70,M,Business,Other,SC
9547,9547,Kiran Patil,44,M,Daily Wage,Jain,ST
9549,9549,Deepak Rao,57,F,Student,Christian,Not Recorded
9551,9551,Manjunath Kumar,39,F,Unemployed,Muslim,OBC
9553,9553,Suresh Desai,24,M,Student,Muslim,ST
9555,9555,Mary Naik,55,M,Driver,Hindu,SC
9557,9557,Manjunath Bhat,65,F,Student,Jain,General
9559,9559,Imran Desai,44,F,Unemployed,Muslim,SC
9561,9561,Mary Reddy,23,F,IT Professional,Other,General
9563,9563,Prakash Hegde,52,M,Farmer,Muslim,Not Recorded
9565,9565,Bhavana Patil,60,M,Daily Wage,Other,ST
9567,9567,Imran Desai,61,M,Farmer,Other,General
9569,9569,Prakash Rao,45,M,Driver,Hindu,ST
9571,9571,Pooja Gowda,31,M,Govt Employee,Christian,ST
9573,9573,Yashwanth Patil,57,F,Driver,Hindu,ST
9575,9575,Imran Rao,61,F,Unemployed,Other,Not Recorded
9577,9577,Ravi Gowda,35,M,Unemployed,Muslim,Not Recorded
9579,9579,Kiran Shetty,70,F,Unemployed,Hindu,SC
9581,9581,Nagaraj Hegde,26,F,Student,Jain,ST
9583,9583,Girish Gowda,43,F,Student,Jain,Not Recorded
9585,9585,Fatima Naik,49,M,Unemployed,Christian,ST
9587,9587,Lakshmi Hegde,52,M,Daily Wage,Hindu,OBC
9589,9589,Anitha Naik,59,M,Unemployed,Muslim,General
9591,9591,Kiran Bhat,59,M,Farmer,Christian,Not Recorded
9593,9593,Prakash Shetty,42,M,Business,Hindu,SC
9595,9595,Prakash Hegde,62,M,Student,Christian,SC
9597,9597,Shivakumar Hegde,63,M,Farmer,Jain,SC
9599,9599,Ravi Murthy,25,F,Daily Wage,Hindu,General
9601,9601,Fatima Desai,23,M,Farmer,Muslim,SC
9603,9603,Rekha Naik,49,M,Unemployed,Hindu,Not Recorded
9605,9605,Suresh Reddy,27,M,IT Professional,Muslim,SC
9607,9607,Joseph Naik,51,M,Student,Jain,SC
9609,9609,Vinutha Nayak,38,M,Student,Muslim,General
9611,9611,Ravi Prasad,40,M,Unemployed,Muslim,Not Recorded
9613,9613,Lakshmi Iyengar,57,M,IT Professional,Jain,SC
9615,9615,Kiran Murthy,53,M,Driver,Hindu,Not Recorded
9617,9617,Deepak Murthy,64,M,Driver,Christian,Not Recorded
9619,9619,Lakshmi Murthy,68,F,Driver,Muslim,General
9621,9621,Joseph Kulkarni,40,F,Driver,Jain,Not Recorded
9623,9623,Deepak Bhat,45,M,Farmer,Hindu,SC
9625,9625,Ravi Patil,68,F,Unemployed,Other,Not Recorded
9627,9627,Rekha Naik,44,F,Daily Wage,Jain,SC
9629,9629,Nagaraj Kulkarni,47,M,Govt Employee,Jain,Not Recorded
9631,9631,Vinutha Reddy,36,F,Driver,Other,General
9633,9633,Kiran Kumar,30,F,Farmer,Christian,Not Recorded
9635,9635,Bhavana Reddy,50,M,Unemployed,Christian,Not Recorded
9637,9637,Vinutha Shetty,67,F,Govt Employee,Other,OBC
9639,9639,Nagaraj Hegde,39,F,IT Professional,Jain,OBC
9641,9641,Pooja Shetty,33,F,Daily Wage,Jain,ST
9643,9643,Ashwini Patil,59,M,Business,Hindu,SC
9645,9645,Shivakumar Prasad,51,M,Unemployed,Hindu,Not Recorded
9647,9647,Imran Iyengar,22,M,Driver,Muslim,General
9649,9649,Anitha Iyengar,26,M,Student,Hindu,General
9651,9651,Chetan Rao,54,F,Driver,Muslim,ST
9653,9653,Yashwanth Prasad,20,F,Daily Wage,Jain,SC
9655,9655,Deepak Shetty,56,F,Daily Wage,Jain,SC
9657,9657,Vinutha Hegde,68,M,Business,Jain,Not Recorded
9659,9659,Bhavana Kulkarni,45,M,Driver,Hindu,OBC
9661,9661,Shivakumar Patil,59,F,Unemployed,Other,General
9663,9663,Prakash Gowda,20,M,Farmer,Hindu,General
9665,9665,Girish Patil,57,F,Driver,Jain,General
9667,9667,Bhavana Desai,48,F,Student,Hindu,General
9669,9669,Manjunath Gowda,22,M,Govt Employee,Muslim,Not Recorded
9671,9671,Imran Desai,35,F,Govt Employee,Muslim,SC
9673,9673,Chetan Kulkarni,56,M,Driver,Jain,Not Recorded
9675,9675,Rekha Shetty,46,F,Unemployed,Christian,ST
9677,9677,Lakshmi Iyengar,70,M,Govt Employee,Christian,OBC
9679,9679,Pooja Naik,57,M,Govt Employee,Jain,General
9681,9681,Bhavana Reddy,36,M,Student,Other,Not Recorded
9683,9683,Mary Prasad,35,M,Daily Wage,Christian,Not Recorded
9685,9685,Lakshmi Kumar,28,M,Unemployed,Jain,ST
9687,9687,Rekha Murthy,29,M,Govt Employee,Other,General
9689,9689,Ravi Shetty,31,F,Driver,Christian,General
9691,9691,Deepak Reddy,38,M,Govt Employee,Other,OBC
9693,9693,Kiran Kumar,53,M,Driver,Christian,SC
9695,9695,Fatima Naik,20,M,Student,Other,General
9697,9697,Suresh Prasad,38,M,Govt Employee,Other,Not Recorded
9699,9699,Deepak Bhat,59,F,Daily Wage,Christian,SC
9701,9701,Fatima Bhat,63,M,Unemployed,Jain,ST
9703,9703,Chetan Kulkarni,51,F,IT Professional,Hindu,ST
9705,9705,Anitha Shetty,57,M,IT Professional,Jain,ST
9707,9707,Manjunath Prasad,26,F,Govt Employee,Jain,General
9709,9709,Prakash Gowda,53,F,Business,Jain,OBC
9711,9711,Basavaraj Prasad,70,M,Daily Wage,Muslim,SC
9713,9713,Shivakumar Desai,57,M,Farmer,Hindu,ST
9715,9715,Deepak Naik,33,F,Govt Employee,Muslim,Not Recorded
9717,9717,Bhavana Bhat,41,M,Farmer,Christian,General
9719,9719,Deepak Reddy,47,M,Driver,Christian,ST
9721,9721,Prakash Patil,68,M,Student,Jain,OBC
9723,9723,Anitha Murthy,20,M,Unemployed,Christian,OBC
9725,9725,Ravi Patil,68,M,Farmer,Muslim,ST
9727,9727,Basavaraj Nayak,34,M,Student,Christian,ST
9729,9729,Kiran Murthy,63,F,Daily Wage,Other,Not Recorded
9731,9731,Ravi Shetty,44,M,IT Professional,Christian,ST
9733,9733,Deepak Desai,50,M,Farmer,Other,SC
9735,9735,Yashwanth Patil,33,M,Driver,Muslim,OBC
9737,9737,Shivakumar Murthy,21,F,Driver,Muslim,General
9739,9739,Anitha Naik,44,F,Business,Christian,SC
9741,9741,Yashwanth Prasad,62,M,Daily Wage,Christian,Not Recorded
9743,9743,Fatima Prasad,45,M,Driver,Other,ST
9745,9745,Pooja Kumar,22,F,Unemployed,Muslim,Not Recorded
9747,9747,Mary Desai,20,M,Daily Wage,Muslim,OBC
9749,9749,Suresh Prasad,44,F,Daily Wage,Jain,Not Recorded
9751,9751,Basavaraj Reddy,55,F,Daily Wage,Hindu,ST
9753,9753,Mary Bhat,45,M,Farmer,Muslim,Not Recorded
9755,9755,Pooja Murthy,42,M,Unemployed,Christian,ST
9757,9757,Prakash Kumar,19,F,Driver,Muslim,ST
9759,9759,Joseph Gowda,40,F,Business,Muslim,General
9761,9761,Bhavana Naik,46,F,IT Professional,Hindu,General
9763,9763,Chetan Hegde,26,M,Unemployed,Jain,ST
9765,9765,Suresh Reddy,43,F,Business,Christian,OBC
9767,9767,Mary Prasad,40,M,IT Professional,Jain,General
9769,9769,Shivakumar Iyengar,46,F,Student,Christian,Not Recorded
9771,9771,Kiran Nayak,35,M,Driver,Christian,ST
9773,9773,Yashwanth Gowda,46,F,Unemployed,Jain,ST
9775,9775,Kiran Patil,51,M,Unemployed,Christian,SC
9777,9777,Vinutha Kumar,61,M,Unemployed,Other,ST
9779,9779,Ashwini Kumar,49,M,Business,Christian,General
9781,9781,Vinutha Hegde,29,F,Unemployed,Other,OBC
9783,9783,Joseph Nayak,18,M,Unemployed,Jain,SC
9785,9785,Vinutha Reddy,35,F,Unemployed,Other,ST
9787,9787,Kiran Bhat,48,M,Business,Muslim,ST
9789,9789,Lakshmi Bhat,31,M,Farmer,Christian,Not Recorded
9791,9791,Ashwini Bhat,60,M,Govt Employee,Muslim,OBC
9793,9793,Kiran Hegde,23,F,Daily Wage,Other,General
9795,9795,Pooja Iyengar,55,M,Driver,Hindu,SC
9797,9797,Yashwanth Reddy,67,M,IT Professional,Christian,General
9799,9799,Shivakumar Naik,19,M,Daily Wage,Muslim,Not Recorded
9801,9801,Kiran Desai,48,F,Business,Christian,General
9803,9803,Basavaraj Rao,28,M,IT Professional,Christian,ST
9805,9805,Manjunath Kumar,43,M,Business,Christian,ST
9807,9807,Shivakumar Hegde,35,M,Driver,Jain,Not Recorded
9809,9809,Lakshmi Nayak,51,F,Business,Other,ST
9811,9811,Joseph Desai,48,M,Farmer,Other,OBC
9813,9813,Ravi Prasad,58,M,Daily Wage,Muslim,Not Recorded
9815,9815,Vinutha Shetty,48,M,Farmer,Other,OBC
9817,9817,Yashwanth Reddy,50,M,Daily Wage,Jain,ST
9819,9819,Ashwini Kulkarni,34,F,IT Professional,Jain,ST
9821,9821,Ravi Patil,63,F,Driver,Christian,Not Recorded
9823,9823,Chetan Shetty,60,M,Student,Jain,OBC
9825,9825,Nagaraj Nayak,25,M,Farmer,Other,OBC
