VictimMasterID,CaseMasterID,VictimName,AgeYear,Gender
7362,9049,Imran Kumar,19,M
7363,9051,Prakash Murthy,26,F
7365,9057,Prakash Kulkarni,37,F
7366,9057,Joseph Shetty,34,F
7368,9059,Deepak Desai,7,M
7369,9059,Chetan Rao,70,M
7371,9061,Suresh Bhat,60,F
7373,9063,Ashwini Hegde,59,F
7377,9069,Joseph Rao,5,F
7378,9069,Yashwanth Patil,60,F
7380,9075,Rekha Desai,14,M
7382,9077,Shivakumar Nayak,55,M
7384,9079,Prakash Kumar,37,F
7386,9081,Mary Gowda,52,M
7388,9083,Chetan Kumar,22,M
7390,9085,Rekha Hegde,49,F
7391,9085,Pooja Rao,68,M
7393,9087,Nagaraj Kulkarni,33,F
7395,9089,Joseph Rao,25,F
7396,9089,Vinutha Rao,28,M
7398,9091,Rekha Kumar,66,M
7400,9095,Manjunath Murthy,23,M
7401,9095,Pooja Bhat,73,M
7403,9097,Girish Bhat,51,F
7404,9097,Manjunath Desai,21,M
7405,9099,Manjunath Desai,25,F
7406,9099,Girish Kumar,68,F
7408,9101,Shivakumar Rao,24,F
7414,9113,Deepak Kulkarni,42,M
7415,9115,Chetan Reddy,41,F
7419,9121,Suresh Kumar,32,F
7421,9123,Deepak Shetty,37,M
7422,9123,Ashwini Prasad,69,M
7423,9127,Bhavana Shetty,68,M
7424,9127,Fatima Naik,7,F
7426,9129,Prakash Murthy,12,M
7427,9131,Chetan Prasad,74,F
7428,9133,Bhavana Kulkarni,49,F
7430,9135,Joseph Murthy,14,F
7431,9139,Ashwini Kulkarni,6,F
7432,9139,Fatima Iyengar,71,F
7433,9141,Bhavana Patil,41,F
7435,9145,Ravi Kulkarni,38,F
7436,9147,Bhavana Rao,23,F
7438,9149,Vinutha Reddy,21,F
7442,9153,Deepak Kumar,48,M
7443,9153,Deepak Bhat,19,F
7444,9155,Deepak Kumar,47,M
7445,9157,Prakash Iyengar,70,M
7448,9165,Bhavana Murthy,29,M
7450,9167,Nagaraj Reddy,21,M
7454,9171,Deepak Hegde,64,M
7455,9175,Pooja Desai,44,M
7457,9177,Chetan Naik,28,F
7460,9179,Prakash Kulkarni,11,M
7462,9183,Girish Murthy,16,M
7463,9183,Rekha Reddy,37,M
7465,9187,Nagaraj Prasad,65,M
7466,9187,Fatima Iyengar,19,F
7468,9189,Suresh Desai,21,M
7469,9189,Rekha Iyengar,18,F
7471,9193,Suresh Reddy,32,M
7479,9201,Girish Prasad,42,F
7481,9203,Chetan Hegde,14,F
7483,9205,Basavaraj Rao,19,F
7484,9207,Ravi Rao,38,M
7487,9211,Bhavana Bhat,34,M
7489,9213,Rekha Murthy,9,M
7490,9215,Shivakumar Rao,24,F
7493,9217,Mary Bhat,47,F
7494,9217,Rekha Hegde,57,M
7496,9219,Deepak Gowda,61,F
7497,9219,Joseph Kulkarni,42,M
7499,9223,Nagaraj Desai,57,M
7501,9225,Vinutha Desai,10,F
7504,9227,Mary Patil,54,F
7506,9229,Vinutha Iyengar,59,F
7507,9233,Shivakumar Patil,64,M
7508,9235,Nagaraj Gowda,69,F
7509,9235,Anitha Iyengar,38,M
7513,9241,Fatima Bhat,72,F
7514,9243,Prakash Hegde,48,M
7515,9243,Anitha Murthy,59,F
7518,9245,Mary Hegde,18,F
7519,9247,Prakash Iyengar,61,M
7522,9251,Yashwanth Gowda,61,F
7524,9253,Shivakumar Kulkarni,55,F
7525,9253,Suresh Bhat,27,M
7527,9255,Rekha Shetty,29,F
7528,9257,Joseph Gowda,46,F
7530,9261,Kiran Nayak,53,M
7531,9261,Girish Bhat,47,M
7533,9263,Yashwanth Desai,47,F
7534,9263,Prakash Iyengar,49,M
7536,9265,Shivakumar Rao,22,M
7538,9269,Shivakumar Desai,43,M
7539,9269,Girish Reddy,63,M
7542,9271,Basavaraj Reddy,51,F
7543,9275,Lakshmi Rao,69,F
7545,9281,Imran Naik,9,F
7546,9283,Bhavana Hegde,39,F
7549,9291,Bhavana Kumar,73,F
7551,9295,Ashwini Patil,20,M
7553,9299,Kiran Shetty,61,F
7554,9301,Vinutha Prasad,59,M
7556,9303,Imran Rao,50,M
7560,9309,Suresh Shetty,10,M
7561,9311,Girish Rao,59,F
7565,9315,Manjunath Naik,36,F
7566,9317,Fatima Iyengar,6,M
7570,9321,Imran Kulkarni,66,F
7573,9325,Rekha Gowda,59,M
7575,9329,Girish Hegde,69,F
7576,9329,Nagaraj Patil,69,M
7580,9333,Imran Shetty,52,M
7582,9335,Imran Iyengar,29,F
7583,9335,Shivakumar Bhat,39,M
7585,9337,Shivakumar Rao,57,F
7586,9337,Chetan Naik,72,M
7588,9339,Joseph Rao,55,F
7593,9345,Bhavana Rao,16,F
7594,9347,Ashwini Hegde,60,F
7595,9349,Vinutha Naik,63,F
7596,9349,Deepak Nayak,70,F
7597,9351,Pooja Murthy,48,M
7600,9355,Pooja Iyengar,44,M
7601,9357,Ashwini Hegde,36,F
7602,9359,Mary Rao,5,M
7604,9363,Kiran Kulkarni,44,M
7609,9367,Girish Kumar,64,M
7610,9367,Suresh Bhat,44,F
7615,9377,Yashwanth Kulkarni,19,M
7617,9379,Ravi Iyengar,5,F
7618,9383,Chetan Shetty,33,M
7623,9391,Anitha Prasad,54,F
7625,9395,Pooja Kumar,71,F
7626,9395,Manjunath Nayak,33,M
7629,9397,Nagaraj Murthy,45,M
7630,9397,Kiran Gowda,48,F
7632,9399,Kiran Shetty,7,M
7633,9399,Manjunath Reddy,25,M
7635,9401,Girish Murthy,33,F
7636,9401,Anitha Gowda,58,F
7639,9405,Vinutha Bhat,67,M
7640,9407,Kiran Iyengar,32,M
7641,9407,Joseph Reddy,19,M
7644,9409,Kiran Reddy,37,M
7647,9417,Joseph Hegde,10,F
7648,9419,Chetan Naik,74,F
7651,9423,Fatima Shetty,45,F
7653,9425,Manjunath Kumar,52,M
7655,9427,Mary Murthy,62,M
7657,9429,Vinutha Nayak,72,F
7659,9431,Manjunath Kumar,20,M
7661,9433,Ravi Murthy,12,F
7663,9435,Nagaraj Kumar,19,M
7664,9437,Suresh Kulkarni,18,F
7669,9441,Lakshmi Prasad,60,F
7671,9443,Girish Shetty,56,M
7673,9447,Vinutha Nayak,53,M
7675,9449,Pooja Patil,69,M
7677,9451,Anitha Bhat,18,F
7679,9455,Imran Desai,11,F
7680,9459,Lakshmi Naik,66,F
7682,9461,Chetan Rao,15,F
7683,9463,Suresh Naik,75,F
7684,9465,Manjunath Kumar,53,F
7685,9467,Manjunath Bhat,58,M
7688,9471,Manjunath Gowda,31,F
7690,9475,Suresh Iyengar,61,F
7691,9479,Mary Gowda,10,F
7692,9481,Lakshmi Patil,46,F
7693,9483,Rekha Reddy,64,M
7696,9485,Anitha Iyengar,75,F
7698,9487,Prakash Patil,71,M
7700,9489,Suresh Shetty,31,F
7701,9491,Chetan Kumar,36,M
7703,9493,Ashwini Kulkarni,22,F
7705,9495,Chetan Iyengar,10,M
7706,9495,Mary Desai,49,M
7708,9497,Suresh Prasad,26,M
7709,9497,Mary Gowda,50,M
7714,9503,Prakash Nayak,27,M
7715,9503,Joseph Patil,42,F
7717,9505,Ravi Patil,43,M
7719,9509,Imran Kumar,8,M
7721,9511,Chetan Hegde,28,F
7723,9513,Nagaraj Bhat,64,F
7725,9515,Deepak Shetty,59,F
7726,9517,Bhavana Kulkarni,25,M
7727,9519,Joseph Hegde,59,F
7728,9521,Yashwanth Bhat,32,F
7730,9523,Basavaraj Desai,75,F
7736,9529,Mary Naik,11,M
7737,9531,Rekha Reddy,32,F
7738,9531,Kiran Patil,40,M
7739,9533,Nagaraj Naik,71,M
7740,9533,Ravi Iyengar,13,M
7743,9537,Chetan Murthy,22,M
7744,9541,Girish Nayak,47,M
7746,9545,Fatima Reddy,59,F
7747,9545,Yashwanth Rao,66,F
7749,9547,Deepak Prasad,8,F
7751,9551,Vinutha Desai,43,F
7754,9555,Imran Gowda,21,F
7755,9557,Fatima Nayak,59,M
7757,9559,Nagaraj Prasad,28,F
7759,9563,Nagaraj Patil,25,F
7762,9567,Kiran Naik,42,M
7763,9567,Rekha Rao,29,F
7765,9569,Girish Desai,14,M
7766,9571,Prakash Hegde,74,F
7768,9573,Rekha Kumar,45,F
7769,9575,Deepak Shetty,32,M
7773,9579,Mary Bhat,42,F
7774,9581,Joseph Iyengar,9,F
7776,9585,Lakshmi Hegde,57,F
7777,9585,Fatima Kulkarni,17,M
7779,9589,Imran Murthy,47,M
7780,9589,Ashwini Hegde,57,M
7782,9591,Rekha Patil,8,M
7784,9593,Shivakumar Shetty,60,F
7787,9595,Nagaraj Gowda,60,M
7792,9601,Pooja Bhat,74,M
7795,9609,Imran Prasad,29,F
7796,9611,Anitha Nayak,30,M
7797,9613,Rekha Kulkarni,37,F
7798,9613,Fatima Rao,13,F
7799,9617,Shivakumar Hegde,58,M
7801,9619,Anitha Murthy,63,F
7803,9621,Bhavana Hegde,52,M
7807,9629,Basavaraj Nayak,19,M
7809,9633,Shivakumar Prasad,67,M
7810,9635,Fatima Shetty,34,F
7811,9635,Shivakumar Hegde,8,M
7813,9639,Nagaraj Hegde,64,M
7815,9641,Nagaraj Gowda,60,F
7816,9645,Manjunath Gowda,28,M
7817,9645,Girish Bhat,75,M
7819,9647,Rekha Patil,62,M
7820,9647,Nagaraj Nayak,41,F
7822,9651,Girish Bhat,17,M
7823,9653,Ashwini Shetty,36,F
7826,9657,Girish Iyengar,28,M
7827,9657,Prakash Patil,38,F
7828,9659,Lakshmi Gowda,18,M
7830,9661,Anitha Murthy,37,M
7831,9661,Imran Naik,9,M
7835,9667,Prakash Rao,17,F
7836,9667,Basavaraj Prasad,73,F
7838,9669,Yashwanth Reddy,64,M
7840,9671,Ashwini Reddy,63,F
7841,9675,Fatima Gowda,62,F
7842,9675,Pooja Hegde,59,F
7843,9677,Imran Desai,74,M
7848,9685,Manjunath Murthy,49,F
7849,9687,Anitha Naik,5,M
7850,9689,Suresh Prasad,52,M
7851,9691,Girish Prasad,24,F
7852,9693,Ravi Hegde,65,F
7853,9693,Lakshmi Desai,22,M
7855,9697,Imran Nayak,48,M
7858,9703,Manjunath Prasad,39,M
7859,9703,Yashwanth Gowda,38,M
7861,9705,Ravi Kulkarni,8,F
7862,9709,Yashwanth Bhat,52,M
7866,9715,Anitha Nayak,73,M
7868,9719,Shivakumar Gowda,70,M
7872,9723,Ashwini Prasad,71,F
7875,9727,Girish Nayak,5,F
7876,9727,Deepak Kulkarni,46,M
7878,9731,Imran Nayak,14,F
7880,9733,Shivakumar Desai,52,F
7881,9735,Ashwini Patil,16,M
7883,9737,Basavaraj Reddy,30,M
7884,9739,Ravi Iyengar,56,M
7887,9741,Manjunath Iyengar,14,F
7890,9745,Pooja Prasad,19,M
7892,9747,Ashwini Iyengar,17,M
7894,9751,Vinutha Bhat,19,F
7895,9751,Anitha Desai,42,F
7896,9753,Ashwini Nayak,24,F
7901,9761,Basavaraj Naik,74,M
7902,9763,Nagaraj Hegde,75,M
7903,9765,Nagaraj Naik,37,F
7905,9767,Shivakumar Naik,56,F
7908,9769,Imran Hegde,60,F
7909,9769,Shivakumar Kulkarni,35,F
7910,9771,Fatima Hegde,61,M
7911,9775,Nagaraj Desai,63,F
7913,9777,Lakshmi Reddy,68,F
7914,9779,Ravi Naik,57,F
7916,9781,Girish Iyengar,35,F
7917,9781,Ravi Reddy,57,M
7920,9783,Joseph Nayak,33,M
7921,9785,Vinutha Naik,23,M
7924,9787,Fatima Desai,48,F
7926,9791,Ashwini Bhat,37,F
7928,9795,Chetan Murthy,37,F
7930,9799,Imran Bhat,6,M
7932,9801,Prakash Murthy,18,M
7935,9803,Vinutha Prasad,58,F
7938,9807,Suresh Shetty,25,M
7941,9809,Basavaraj Patil,38,M
7943,9811,Ravi Kumar,51,M
7946,9815,Lakshmi Murthy,33,M
7947,9817,Rekha Kulkarni,46,F
7949,9819,Ravi Reddy,31,F
7951,9821,Anitha Shetty,40,M
7952,9821,Manjunath Hegde,59,F
7955,9825,Suresh Hegde,23,M
7957,9827,Ravi Prasad,47,F
7959,9829,Ashwini Desai,34,M
7960,9831,Bhavana Patil,66,M
7961,9831,Rekha Shetty,34,M
7964,9833,Deepak Kumar,36,F
7965,9835,Chetan Naik,30,F
7968,9837,Anitha Iyengar,46,M
7969,9837,Yashwanth Hegde,8,F
7973,9841,Fatima Iyengar,10,F
7974,9843,Joseph Gowda,68,F
7976,9845,Girish Gowda,14,M
7981,9849,Shivakumar Murthy,70,F
7982,9849,Ravi Patil,64,M
7986,9853,Joseph Gowda,33,M
7991,9861,Mary Nayak,22,F
7994,9867,Ravi Iyengar,32,M
7996,9869,Joseph Kumar,37,F
7997,9869,Prakash Iyengar,23,M
8001,9873,Anitha Kulkarni,46,M
8003,9875,Fatima Iyengar,46,M
8006,9881,Ashwini Bhat,25,F
8011,9887,Deepak Kumar,68,M
8013,9891,Deepak Rao,50,F
8015,9893,Shivakumar Shetty,58,M
8017,9895,Nagaraj Naik,37,F
8022,9903,Imran Reddy,52,M
8024,9905,Prakash Hegde,46,M
8025,9905,Ashwini Iyengar,63,F
8027,9907,Ashwini Shetty,50,M
8029,9911,Rekha Rao,50,F
8030,9913,Ashwini Bhat,45,F
8033,9919,Yashwanth Gowda,34,F
8036,9921,Rekha Reddy,61,M
8038,9923,Suresh Naik,39,M
8040,9927,Prakash Naik,58,F
8043,9929,Pooja Desai,42,M
8044,9929,Yashwanth Desai,45,M
8046,9931,Rekha Rao,30,F
8047,9931,Mary Rao,70,M
8050,9933,Rekha Rao,50,M
8053,9935,Ashwini Desai,11,M
8054,9937,Imran Rao,37,F
8056,9941,Ravi Gowda,26,M
8057,9941,Imran Shetty,72,M
8062,9947,Manjunath Prasad,15,M
8063,9947,Joseph Shetty,62,F
8067,9951,Basavaraj Kulkarni,70,M
8068,9953,Girish Murthy,35,F
8069,9953,Basavaraj Patil,36,F
8072,9955,Vinutha Shetty,44,F
8073,9957,Ravi Hegde,18,F
8074,9957,Vinutha Patil,30,M
8076,9959,Basavaraj Kulkarni,48,F
8077,9959,Anitha Bhat,39,M
8078,9961,Manjunath Shetty,71,M
8079,9963,Mary Shetty,36,F
8083,9977,Suresh Prasad,71,M
8084,9977,Anitha Naik,58,M
8086,9979,Joseph Hegde,36,F
8087,9979,Ashwini Rao,5,M
8089,9981,Ravi Nayak,47,M
8090,9981,Deepak Reddy,75,F
8092,9983,Ravi Desai,73,M
8094,9989,Bhavana Iyengar,13,M
8095,9989,Kiran Gowda,5,M
8097,9991,Pooja Reddy,42,F
8100,9993,Deepak Murthy,54,F
8102,9997,Manjunath Prasad,12,F
8103,9999,Manjunath Hegde,67,F
8104,9999,Suresh Nayak,35,M
8107,10001,Nagaraj Iyengar,13,F
8108,10003,Shivakumar Bhat,24,F
8111,10007,Prakash Iyengar,69,F
8112,10007,Shivakumar Reddy,40,F
8114,10011,Deepak Prasad,22,M
8116,10013,Chetan Shetty,8,F
8117,10013,Mary Murthy,42,F
8119,10015,Ravi Shetty,17,F
8120,10015,Kiran Prasad,59,M
8123,10017,Deepak Kumar,26,F
8129,10023,Pooja Nayak,15,F
8130,10023,Girish Naik,15,F
8133,10025,Prakash Reddy,11,F
8134,10025,Rekha Nayak,39,M
8137,10027,Nagaraj Prasad,27,F
8139,10029,Yashwanth Naik,67,M
8140,10029,Anitha Bhat,68,M
8142,10031,Suresh Iyengar,51,F
8145,10035,Basavaraj Patil,28,M
8150,10041,Girish Kulkarni,70,M
8155,10045,Vinutha Nayak,57,F
8156,10045,Mary Iyengar,20,F
8158,10047,Anitha Gowda,45,M
8160,10049,Kiran Kulkarni,34,M
8161,10051,Bhavana Bhat,54,M
8163,10053,Imran Reddy,10,M
8164,10059,Imran Murthy,32,F
8166,10061,Yashwanth Patil,38,F
8169,10063,Deepak Patil,18,F
8172,10067,Ravi Patil,69,M
8174,10069,Rekha Desai,66,F
8177,10071,Bhavana Murthy,27,M
8178,10071,Imran Murthy,37,M
8179,10073,Basavaraj Kumar,35,F
8181,10075,Suresh Kumar,41,M
8185,10083,Manjunath Kulkarni,72,F
8186,10083,Prakash Murthy,56,F
8189,10089,Prakash Bhat,70,F
8190,10091,Yashwanth Iyengar,41,M
8191,10091,Bhavana Patil,36,M
8192,10093,Yashwanth Desai,20,M
8195,10095,Basavaraj Nayak,71,F
8198,10097,Shivakumar Shetty,34,M
8199,10099,Mary Iyengar,54,F
8201,10101,Kiran Prasad,49,F
8202,10103,Suresh Reddy,72,F
8209,10113,Nagaraj Iyengar,49,F
8211,10115,Manjunath Iyengar,66,F
8212,10115,Nagaraj Gowda,67,F
8213,10117,Manjunath Kumar,74,F
8215,10119,Lakshmi Patil,9,M
8217,10121,Shivakumar Hegde,45,F
8220,10125,Yashwanth Iyengar,59,F
8221,10127,Girish Reddy,21,M
8223,10131,Chetan Desai,8,M
8225,10135,Girish Iyengar,35,F
8228,10139,Vinutha Bhat,43,F
8230,10141,Ravi Hegde,14,M
8231,10143,Vinutha Patil,42,F
8233,10147,Suresh Murthy,46,M
8236,10149,Joseph Kulkarni,41,M
8237,10149,Mary Shetty,11,F
8239,10151,Manjunath Patil,65,F
8242,10153,Ashwini Bhat,18,M
8243,10153,Deepak Shetty,36,F
8244,10155,Imran Bhat,16,F
8245,10155,Pooja Patil,59,F
8246,10157,Yashwanth Iyengar,27,M
8249,10161,Pooja Desai,32,M
8252,10165,Shivakumar Rao,40,F
8255,10167,Fatima Desai,5,M
8258,10173,Manjunath Naik,61,F
8260,10175,Vinutha Reddy,47,M
8263,10177,Rekha Iyengar,43,F
8265,10179,Rekha Nayak,20,M
8266,10179,Mary Rao,40,M
8268,10181,Suresh Desai,50,F
8270,10185,Joseph Gowda,74,F
8272,10187,Rekha Shetty,28,F
8273,10189,Ravi Rao,65,F
8275,10191,Prakash Iyengar,26,M
8277,10193,Girish Gowda,42,M
8281,10199,Imran Kulkarni,11,F
8282,10201,Nagaraj Kulkarni,62,F
8284,10205,Manjunath Shetty,33,M
8286,10207,Chetan Desai,36,F
8289,10209,Mary Kulkarni,42,F
8290,10209,Nagaraj Nayak,6,F
8292,10211,Vinutha Kumar,45,M
8293,10213,Chetan Shetty,32,M
8294,10215,Rekha Murthy,57,M
8295,10217,Yashwanth Patil,35,M
8297,10219,Joseph Kumar,61,F
8298,10219,Bhavana Rao,33,M
8299,10221,Yashwanth Reddy,39,M
8301,10223,Pooja Gowda,71,M
8304,10227,Vinutha Nayak,27,M
8305,10227,Ravi Desai,35,F
8308,10233,Basavaraj Patil,17,F
8309,10235,Chetan Hegde,37,M
8315,10241,Rekha Nayak,9,F
8316,10243,Imran Kumar,51,M
8317,10245,Fatima Shetty,69,F
8318,10247,Fatima Hegde,51,M
8321,10253,Lakshmi Patil,65,F
8324,10255,Rekha Shetty,16,F
8329,10261,Bhavana Iyengar,7,F
8330,10263,Basavaraj Kumar,54,M
8332,10265,Yashwanth Patil,52,M
8333,10265,Fatima Gowda,48,M
8336,10267,Manjunath Shetty,54,M
8337,10267,Girish Rao,21,F
8339,10269,Mary Nayak,5,M
8340,10269,Girish Hegde,68,M
8342,10271,Basavaraj Prasad,62,M
8344,10273,Shivakumar Bhat,52,M
8347,10277,Anitha Gowda,74,M
8349,10279,Nagaraj Gowda,15,F
8352,10283,Anitha Naik,8,F
8354,10285,Nagaraj Rao,51,M
8357,10291,Anitha Naik,67,F
8363,10299,Nagaraj Desai,74,M
8365,10301,Ravi Kulkarni,32,M
8368,10303,Chetan Kumar,39,F
8370,10305,Fatima Naik,8,F
8372,10309,Fatima Rao,74,M
8373,10309,Joseph Murthy,42,M
8375,10311,Lakshmi Shetty,70,F
8377,10315,Joseph Murthy,54,F
8378,10317,Deepak Patil,53,F
8379,10317,Vinutha Kumar,8,M
8381,10321,Imran Desai,24,F
8382,10321,Ashwini Nayak,6,M
8384,10323,Ashwini Patil,49,M
8387,10325,Chetan Nayak,40,F
8391,10333,Mary Hegde,70,M
8395,10339,Imran Kumar,40,M
8397,10341,Lakshmi Reddy,46,F
8400,10347,Anitha Bhat,66,F
8401,10351,Yashwanth Desai,64,F
8402,10351,Bhavana Hegde,28,F
8404,10353,Prakash Desai,26,M
8410,10365,Joseph Iyengar,44,M
8411,10367,Fatima Shetty,39,M
8413,10369,Suresh Reddy,20,M
8415,10373,Rekha Iyengar,70,M
8416,10375,Rekha Prasad,27,M
8420,10379,Suresh Kumar,5,F
8421,10381,Yashwanth Hegde,28,M
8423,10385,Mary Nayak,14,F
8425,10389,Lakshmi Nayak,69,M
8426,10389,Shivakumar Prasad,56,F
8427,10391,Pooja Gowda,8,M
8428,10391,Mary Iyengar,41,M
8432,10395,Yashwanth Kumar,33,F
8435,10397,Prakash Desai,37,F
8438,10403,Manjunath Gowda,40,F
8443,10407,Manjunath Kumar,19,M
8444,10409,Chetan Kulkarni,56,F
8449,10417,Prakash Murthy,46,F
8451,10419,Mary Iyengar,22,F
8453,10423,Ravi Naik,12,M
8454,10425,Bhavana Kulkarni,56,F
8455,10427,Basavaraj Gowda,13,M
8456,10427,Imran Murthy,63,M
8461,10435,Suresh Reddy,40,M
8463,10439,Manjunath Reddy,11,M
8465,10441,Rekha Gowda,29,M
8466,10441,Rekha Shetty,28,M
8469,10449,Rekha Gowda,18,M
8471,10451,Fatima Bhat,21,M
8472,10457,Prakash Murthy,5,F
8475,10459,Nagaraj Naik,59,M
8477,10463,Vinutha Naik,38,M
8480,10467,Rekha Rao,39,F
8483,10469,Shivakumar Gowda,56,F
8484,10471,Suresh Rao,13,M
8485,10471,Anitha Prasad,75,F
8488,10473,Mary Hegde,32,F
8490,10475,Basavaraj Bhat,11,F
8491,10475,Yashwanth Kumar,5,M
8493,10477,Joseph Prasad,51,M
8496,10479,Imran Kulkarni,67,M
8497,10479,Chetan Rao,28,M
8502,10483,Shivakumar Rao,10,F
8505,10485,Ashwini Gowda,50,M
8508,10489,Mary Nayak,23,F
8510,10491,Ravi Prasad,40,M
8511,10493,Suresh Patil,75,M
8513,10495,Kiran Kulkarni,37,F
8515,10497,Rekha Shetty,35,F
8516,10499,Anitha Hegde,34,F
8517,10503,Chetan Desai,9,F
8520,10507,Suresh Rao,49,M
8521,10507,Basavaraj Bhat,53,M
8523,10509,Rekha Shetty,69,F
8524,10509,Mary Iyengar,38,F
8527,10513,Manjunath Naik,14,F
8529,10515,Pooja Bhat,47,F
8530,10517,Fatima Iyengar,59,M
8532,10519,Prakash Desai,51,M
8535,10521,Suresh Desai,23,M
8536,10521,Fatima Kulkarni,65,F
8538,10525,Pooja Desai,61,M
8539,10527,Deepak Reddy,30,F
8541,10531,Rekha Hegde,58,F
8542,10535,Shivakumar Prasad,39,M
8545,10539,Prakash Hegde,36,M
8546,10541,Suresh Reddy,17,F
8548,10543,Fatima Bhat,33,F
8549,10545,Mary Hegde,56,M
8550,10545,Mary Bhat,9,F
8552,10549,Joseph Kulkarni,59,M
8555,10551,Suresh Desai,22,M
8559,10557,Ashwini Murthy,39,F
8564,10565,Lakshmi Iyengar,63,F
8566,10567,Basavaraj Bhat,16,F
8567,10569,Basavaraj Murthy,64,F
8569,10571,Vinutha Prasad,58,M
8572,10573,Ravi Iyengar,61,F
8574,10575,Kiran Nayak,58,F
8576,10579,Bhavana Iyengar,65,F
8577,10579,Prakash Iyengar,71,F
8581,10583,Kiran Bhat,67,F
8582,10583,Lakshmi Murthy,36,F
8585,10585,Lakshmi Reddy,73,M
8586,10585,Yashwanth Reddy,17,M
8588,10589,Nagaraj Shetty,16,F
8590,10591,Imran Murthy,43,M
8592,10593,Lakshmi Nayak,49,F
8595,10595,Suresh Nayak,63,F
8596,10597,Fatima Shetty,55,M
8597,10599,Ashwini Naik,11,M
8598,10603,Chetan Shetty,41,M
8602,10607,Ashwini Shetty,65,F
8603,10609,Vinutha Shetty,14,M
8604,10611,Vinutha Reddy,10,F
8605,10611,Yashwanth Prasad,72,M
8608,10613,Nagaraj Desai,37,M
8610,10617,Chetan Nayak,74,M
8612,10619,Girish Iyengar,58,M
8614,10621,Prakash Reddy,15,M
8619,10625,Imran Gowda,71,F
8621,10627,Imran Gowda,25,M
8622,10627,Basavaraj Shetty,44,F
8625,10629,Joseph Iyengar,21,F
8627,10633,Suresh Rao,29,M
8629,10635,Chetan Hegde,34,F
8630,10637,Lakshmi Prasad,34,M
8632,10639,Chetan Kumar,50,F
8634,10641,Bhavana Desai,7,M
8636,10647,Nagaraj Bhat,31,F
8638,10651,Vinutha Murthy,75,F
8639,10651,Deepak Hegde,61,F
8642,10655,Manjunath Naik,49,F
8643,10657,Ashwini Prasad,38,M
8645,10659,Girish Kulkarni,69,F
8647,10661,Lakshmi Nayak,19,F
8648,10663,Vinutha Gowda,36,M
8650,10667,Kiran Patil,39,M
8654,10671,Manjunath Naik,71,F
8655,10671,Kiran Desai,66,M
8656,10673,Girish Murthy,38,F
8658,10675,Girish Gowda,47,M
8660,10677,Manjunath Nayak,58,M
8663,10679,Ravi Patil,18,M
8665,10681,Bhavana Iyengar,20,F
8668,10683,Chetan Reddy,65,F
8669,10683,Nagaraj Kumar,8,F
8670,10687,Vinutha Naik,38,F
8671,10687,Ashwini Murthy,67,F
8673,10689,Yashwanth Shetty,27,F
8676,10691,Yashwanth Reddy,48,F
8678,10695,Kiran Shetty,74,M
8680,10699,Shivakumar Patil,42,M
8683,10701,Ashwini Desai,38,M
8685,10703,Lakshmi Patil,67,M
8687,10705,Basavaraj Prasad,40,M
8688,10705,Fatima Iyengar,62,M
8690,10709,Girish Prasad,41,M
8692,10711,Bhavana Prasad,42,M
8693,10717,Vinutha Bhat,45,F
8694,10717,Chetan Kulkarni,20,M
8695,10721,Imran Patil,31,F
8696,10725,Anitha Hegde,56,M
8697,10727,Vinutha Reddy,14,M
8699,10731,Yashwanth Hegde,12,F
8704,10741,Girish Kulkarni,40,F
8705,10741,Ashwini Reddy,16,F
8708,10743,Vinutha Desai,60,F
8711,10747,Yashwanth Nayak,47,F
8713,10749,Rekha Prasad,57,M
8714,10749,Ashwini Patil,8,F
8716,10753,Basavaraj Hegde,37,M
8720,10759,Prakash Bhat,55,F
8721,10759,Imran Bhat,60,M
8724,10761,Manjunath Kumar,54,F
8725,10761,Joseph Desai,72,F
8726,10763,Vinutha Reddy,11,M
8727,10765,Imran Hegde,28,M
8729,10767,Fatima Shetty,46,M
8731,10769,Deepak Reddy,72,M
8735,10773,Anitha Bhat,8,F
8738,10777,Manjunath Kumar,39,F
8740,10779,Basavaraj Rao,67,M
8744,10785,Girish Bhat,26,F
8746,10789,Basavaraj Kumar,54,F
8749,10791,Lakshmi Prasad,66,F
8750,10791,Suresh Hegde,54,F
8753,10793,Chetan Shetty,70,F
8755,10795,Shivakumar Bhat,74,F
8758,10799,Anitha Reddy,13,F
8759,10801,Mary Nayak,23,M
8760,10801,Joseph Shetty,52,M
8762,10803,Rekha Patil,60,F
8766,10809,Kiran Bhat,21,M
8768,10811,Rekha Gowda,51,F
8769,10811,Anitha Nayak,26,M
8770,10813,Joseph Iyengar,15,M
8771,10813,Deepak Bhat,33,M
8773,10815,Chetan Bhat,59,M
8777,10823,Mary Reddy,29,M
8778,10825,Mary Kulkarni,10,M
8780,10827,Kiran Kulkarni,43,F
8782,10829,Nagaraj Gowda,62,F
8783,10829,Chetan Murthy,75,F
8784,10831,Basavaraj Murthy,30,F
8788,10835,Basavaraj Rao,59,F
8790,10837,Ravi Rao,74,M
8792,10839,Deepak Kumar,30,M
8794,10843,Yashwanth Nayak,71,M
8796,10845,Bhavana Shetty,25,F
8797,10847,Lakshmi Kulkarni,32,M
8798,10847,Rekha Bhat,12,M
8799,10851,Lakshmi Desai,39,F
8801,10853,Nagaraj Prasad,45,M
8802,10853,Girish Prasad,59,M
8804,10855,Kiran Rao,30,M
