AccusedMasterID,CaseMasterID,CrimeNo,AccusedName,AgeYear,Gender,PersonID,RingID,DistrictName,CrimeSubHead
15214,6909,100090004202400342,Kiran Kumar,29,M,A4,0,Vijayapura,Rioting
15218,6911,100060001202400513,Girish Bhat,25,M,A1,0,Belagavi,Unlawful Assembly
15219,6911,100060001202400513,Pooja Bhat,56,M,A2,7,Belagavi,Unlawful Assembly
15222,6913,100070005202400410,Ravi Nayak,20,M,A1,1,Kalaburagi,Dacoity
15223,6913,100070005202400410,Manjunath Prasad,55,M,A2,0,Kalaburagi,Dacoity
15225,6915,100010003202401865,Lakshmi Reddy,25,F,A1,8,Bengaluru City,Burglary
15228,6917,300070002202400411,Basavaraj Gowda,20,M,A1,0,Kalaburagi,Dacoity
15230,6919,100110004202400381,Girish Iyengar,44,M,A1,0,Tumakuru,Dacoity
15231,6919,100110004202400381,Kiran Hegde,54,M,A2,0,Tumakuru,Dacoity
15233,6921,100070002202400412,Prakash Rao,51,M,A1,0,Kalaburagi,Possession NDPS
15234,6921,100070002202400412,Prakash Nayak,54,M,A2,0,Kalaburagi,Possession NDPS
15240,6923,100010003202401868,Imran Kumar,48,M,A1,0,Bengaluru City,Assault on Woman
15241,6923,100010003202401868,Joseph Naik,47,M,A2,0,Bengaluru City,Assault on Woman
15245,6925,100010003202401870,Rekha Shetty,42,M,A1,0,Bengaluru City,Cheating
15247,6927,100030005202400611,Mary Bhat,37,M,A1,0,Mysuru,Money Laundering
15248,6927,100030005202400611,Anitha Nayak,54,M,A2,0,Mysuru,Money Laundering
15249,6927,100030005202400611,Girish Patil,35,M,A3,0,Mysuru,Money Laundering
15253,6929,100010002202401871,Pooja Murthy,38,M,A1,0,Bengaluru City,Robbery
15255,6931,100140005202400329,Prakash Kulkarni,39,M,A1,0,Hassan,Attempt to Murder
15258,6933,100150006202400290,Lakshmi Nayak,29,M,A1,3,Raichur,Dacoity
15259,6933,100150006202400290,Girish Desai,34,M,A2,0,Raichur,Dacoity
15260,6933,100150006202400290,Imran Patil,30,M,A3,0,Raichur,Dacoity
15262,6935,100030004202400613,Anitha Prasad,28,M,A1,0,Mysuru,Money Laundering
15265,6937,100010004202401873,Bhavana Nayak,27,M,A1,0,Bengaluru City,Dowry Harassment
15266,6937,100010004202401873,Anitha Patil,23,M,A2,0,Bengaluru City,Dowry Harassment
15269,6939,100080002202400292,Deepak Hegde,32,M,A1,0,Ballari,Rioting
15270,6939,100080002202400292,Fatima Desai,55,M,A2,0,Ballari,Rioting
15271,6939,100080002202400292,Ravi Kulkarni,24,F,A3,0,Ballari,Rioting
15272,6939,100080002202400292,Pooja Prasad,22,M,A4,0,Ballari,Rioting
15275,6941,100110001202400383,Nagaraj Nayak,34,M,A1,0,Tumakuru,Dacoity
15276,6941,100110001202400383,Ashwini Prasad,40,M,A2,0,Tumakuru,Dacoity
15277,6941,100110001202400383,Joseph Prasad,29,M,A3,0,Tumakuru,Dacoity
15280,6943,100120005202400253,Ravi Rao,26,M,A1,0,Davanagere,Domestic Violence
15281,6943,100120005202400253,Manjunath Kulkarni,41,M,A2,0,Davanagere,Domestic Violence
15282,6943,100120005202400253,Ravi Naik,30,M,A3,7,Davanagere,Domestic Violence
15286,6945,100100005202400281,Manjunath Shetty,34,M,A1,0,Shivamogga,Murder
15289,6947,100070004202400415,Prakash Naik,19,M,A1,0,Kalaburagi,Rioting
15290,6947,100070004202400415,Anitha Iyengar,35,F,A2,0,Kalaburagi,Rioting
15294,6949,100040003202400330,Kiran Shetty,39,M,A1,0,Mangaluru (DK),Motor Vehicle Theft
15295,6949,100040003202400330,Deepak Gowda,22,M,A2,0,Mangaluru (DK),Motor Vehicle Theft
15296,6949,100040003202400330,Shivakumar Murthy,42,M,A3,0,Mangaluru (DK),Motor Vehicle Theft
15302,6951,100040004202400331,Prakash Kulkarni,55,M,A1,0,Mangaluru (DK),Theft
15303,6951,100040004202400331,Girish Patil,50,M,A2,0,Mangaluru (DK),Theft
15304,6951,100040004202400331,Yashwanth Reddy,41,M,A3,0,Mangaluru (DK),Theft
15306,6953,100150005202400291,Rekha Shetty,44,M,A1,0,Raichur,Theft
15307,6953,100150005202400291,Vinutha Murthy,46,M,A2,0,Raichur,Theft
15309,6955,100140006202400330,Kiran Iyengar,55,M,A1,0,Hassan,Domestic Violence
15310,6955,100140006202400330,Mary Shetty,51,M,A2,0,Hassan,Domestic Violence
15311,6955,100140006202400330,Mary Hegde,26,F,A3,0,Hassan,Domestic Violence
15315,6957,100050002202400426,Fatima Iyengar,32,M,A1,0,Hubballi-Dharwad,Kidnapping
15318,6959,300050005202400427,Chetan Iyengar,43,M,A1,0,Hubballi-Dharwad,Trafficking NDPS
15319,6959,300050005202400427,Deepak Kulkarni,24,M,A2,0,Hubballi-Dharwad,Trafficking NDPS
15320,6959,300050005202400427,Joseph Patil,35,M,A3,3,Hubballi-Dharwad,Trafficking NDPS
15323,6961,100060003202400518,Chetan Shetty,42,M,A1,0,Belagavi,Rioting
15324,6961,100060003202400518,Rekha Desai,19,M,A2,0,Belagavi,Rioting
15327,6963,400010003202401875,Nagaraj Bhat,23,M,A1,0,Bengaluru City,Kidnapping
15330,6965,100060002202400519,Ravi Nayak,55,M,A1,0,Belagavi,Unlawful Assembly
15331,6965,100060002202400519,Pooja Murthy,31,M,A2,0,Belagavi,Unlawful Assembly
15332,6965,100060002202400519,Basavaraj Naik,33,M,A3,0,Belagavi,Unlawful Assembly
15333,6965,100060002202400519,Fatima Desai,55,M,A4,0,Belagavi,Unlawful Assembly
15335,6967,100030005202400615,Basavaraj Reddy,46,M,A1,0,Mysuru,Cheating
15336,6967,100030005202400615,Fatima Iyengar,22,F,A2,0,Mysuru,Cheating
15339,6969,100020001202400360,Suresh Murthy,18,M,A1,0,Bengaluru Rural,Motor Vehicle Theft
15341,6971,300100003202400282,Chetan Prasad,46,M,A1,0,Shivamogga,Online Fraud
15342,6971,300100003202400282,Mary Hegde,26,M,A2,0,Shivamogga,Online Fraud
15345,6973,100020001202400361,Joseph Bhat,37,M,A1,0,Bengaluru Rural,Motor Vehicle Theft
15346,6973,100020001202400361,Pooja Iyengar,57,M,A2,0,Bengaluru Rural,Motor Vehicle Theft
15347,6973,100020001202400361,Mary Patil,19,M,A3,0,Bengaluru Rural,Motor Vehicle Theft
15351,6975,100030001202400616,Joseph Kumar,42,M,A1,0,Mysuru,Domestic Violence
15352,6975,100030001202400616,Girish Prasad,46,M,A2,0,Mysuru,Domestic Violence
15353,6975,100030001202400616,Basavaraj Kumar,45,M,A3,0,Mysuru,Domestic Violence
15357,6977,100010003202401877,Suresh Murthy,50,M,A1,0,Bengaluru City,Possession NDPS
15358,6977,100010003202401877,Ravi Naik,26,M,A2,0,Bengaluru City,Possession NDPS
15359,6977,100010003202401877,Basavaraj Patil,36,M,A3,2,Bengaluru City,Possession NDPS
15363,6979,100070004202400417,Nagaraj Kumar,53,M,A1,0,Kalaburagi,Ransomware
15367,6981,100010002202401879,Chetan Kulkarni,55,F,A1,0,Bengaluru City,Theft
15368,6981,100010002202401879,Bhavana Kumar,32,F,A2,0,Bengaluru City,Theft
15369,6981,100010002202401879,Lakshmi Murthy,26,M,A3,0,Bengaluru City,Theft
15372,6983,300150005202400292,Nagaraj Murthy,19,M,A1,0,Raichur,Kidnapping
15373,6983,300150005202400292,Nagaraj Rao,50,M,A2,0,Raichur,Kidnapping
15374,6983,300150005202400292,Prakash Patil,28,F,A3,0,Raichur,Kidnapping
15376,6985,100040002202400334,Vinutha Murthy,45,M,A1,0,Mangaluru (DK),UPI Fraud
15378,6987,100020001202400363,Bhavana Iyengar,30,M,A1,0,Bengaluru Rural,Domestic Violence
15379,6987,100020001202400363,Basavaraj Shetty,36,F,A2,0,Bengaluru Rural,Domestic Violence
15380,6987,100020001202400363,Yashwanth Naik,38,M,A3,0,Bengaluru Rural,Domestic Violence
15383,6989,100020003202400364,Bhavana Desai,43,M,A1,0,Bengaluru Rural,Attempt to Murder
15384,6989,100020003202400364,Joseph Iyengar,36,M,A2,0,Bengaluru Rural,Attempt to Murder
15387,6991,100080005202400294,Imran Patil,29,M,A1,0,Ballari,Grievous Hurt
15389,6993,100030004202400619,Rekha Murthy,21,M,A1,0,Mysuru,Grievous Hurt
15392,6995,100060003202400521,Yashwanth Shetty,18,M,A1,0,Belagavi,Domestic Violence
15394,6997,100110004202400387,Basavaraj Gowda,48,M,A1,0,Tumakuru,Motor Vehicle Theft
15397,6999,100110001202400388,Vinutha Rao,53,M,A1,0,Tumakuru,Motor Vehicle Theft
15398,6999,100110001202400388,Nagaraj Gowda,50,M,A2,0,Tumakuru,Motor Vehicle Theft
15401,7001,100090005202400346,Girish Reddy,50,M,A1,0,Vijayapura,Murder
15402,7001,100090005202400346,Vinutha Shetty,27,M,A2,0,Vijayapura,Murder
15406,7003,800090003202400347,Chetan Desai,37,M,A1,0,Vijayapura,Burglary
15408,7005,100080002202400296,Nagaraj Patil,24,M,A1,2,Ballari,Murder
15410,7007,100150004202400293,Manjunath Naik,38,M,A1,0,Raichur,Grievous Hurt
15414,7009,100030001202400620,Mary Hegde,18,F,A1,0,Mysuru,Motor Vehicle Theft
15417,7011,100030001202400621,Kiran Kulkarni,44,M,A1,5,Mysuru,Burglary
15418,7011,100030001202400621,Mary Hegde,26,M,A2,0,Mysuru,Burglary
15421,7013,100010004202401885,Fatima Hegde,46,M,A1,0,Bengaluru City,Robbery
15422,7013,100010004202401885,Lakshmi Patil,24,M,A2,0,Bengaluru City,Robbery
15426,7015,300150004202400295,Imran Reddy,28,F,A1,0,Raichur,Motor Vehicle Theft
15427,7015,300150004202400295,Ashwini Desai,35,M,A2,0,Raichur,Motor Vehicle Theft
15428,7015,300150004202400295,Bhavana Murthy,44,M,A3,0,Raichur,Motor Vehicle Theft
15430,7017,100110004202400389,Basavaraj Prasad,25,M,A1,0,Tumakuru,Theft
15432,7019,100110003202400390,Anitha Reddy,28,M,A1,0,Tumakuru,Kidnapping
15434,7021,800060002202400522,Suresh Reddy,54,M,A1,0,Belagavi,Dacoity
15435,7021,800060002202400522,Basavaraj Shetty,48,M,A2,0,Belagavi,Dacoity
15437,7023,300050001202400429,Chetan Patil,44,M,A1,4,Hubballi-Dharwad,Murder
15438,7023,300050001202400429,Manjunath Reddy,22,M,A2,0,Hubballi-Dharwad,Murder
15440,7025,800090002202400348,Joseph Desai,53,M,A1,0,Vijayapura,Unlawful Assembly
15441,7025,800090002202400348,Imran Naik,18,M,A2,0,Vijayapura,Unlawful Assembly
15442,7025,800090002202400348,Basavaraj Murthy,18,M,A3,0,Vijayapura,Unlawful Assembly
15443,7025,800090002202400348,Yashwanth Shetty,48,M,A4,0,Vijayapura,Unlawful Assembly
15444,7025,800090002202400348,Rekha Patil,50,M,A5,0,Vijayapura,Unlawful Assembly
15447,7027,100050006202400430,Joseph Rao,42,M,A1,0,Hubballi-Dharwad,Grievous Hurt
15448,7027,100050006202400430,Yashwanth Patil,27,F,A2,0,Hubballi-Dharwad,Grievous Hurt
15452,7029,100010001202401889,Bhavana Desai,57,M,A1,5,Bengaluru City,Criminal Breach of Trust
15453,7029,100010001202401889,Bhavana Hegde,20,F,A2,0,Bengaluru City,Criminal Breach of Trust
15454,7029,100010001202401889,Nagaraj Gowda,31,M,A3,0,Bengaluru City,Criminal Breach of Trust
15458,7031,100010004202401891,Shivakumar Rao,22,M,A1,0,Bengaluru City,Burglary
15462,7033,100100001202400283,Shivakumar Rao,39,M,A1,0,Shivamogga,Theft
15463,7033,100100001202400283,Anitha Naik,30,M,A2,0,Shivamogga,Theft
15464,7033,100100001202400283,Rekha Shetty,57,M,A3,0,Shivamogga,Theft
15468,7035,100100005202400284,Deepak Rao,45,M,A1,0,Shivamogga,Robbery
15469,7035,100100005202400284,Anitha Hegde,46,M,A2,0,Shivamogga,Robbery
15470,7035,100100005202400284,Yashwanth Nayak,44,M,A3,0,Shivamogga,Robbery
15472,7037,300100004202400285,Suresh Reddy,42,M,A1,0,Shivamogga,Attempt to Murder
15473,7037,300100004202400285,Deepak Hegde,48,M,A2,0,Shivamogga,Attempt to Murder
15474,7037,300100004202400285,Ravi Desai,46,M,A3,0,Shivamogga,Attempt to Murder
15478,7039,100110006202400391,Deepak Gowda,48,M,A1,0,Tumakuru,Assault on Woman
15479,7039,100110006202400391,Manjunath Prasad,46,M,A2,0,Tumakuru,Assault on Woman
15480,7039,100110006202400391,Fatima Desai,37,M,A3,0,Tumakuru,Assault on Woman
15483,7041,300010004202401896,Lakshmi Iyengar,37,M,A1,0,Bengaluru City,Domestic Violence
15487,7043,100140005202400332,Deepak Desai,33,M,A1,0,Hassan,Kidnapping
15490,7045,100080003202400297,Anitha Rao,23,F,A1,0,Ballari,Rioting
15491,7045,100080003202400297,Nagaraj Hegde,34,M,A2,0,Ballari,Rioting
15492,7045,100080003202400297,Shivakumar Desai,22,M,A3,0,Ballari,Rioting
15493,7045,100080003202400297,Imran Reddy,22,F,A4,0,Ballari,Rioting
15495,7047,100060004202400523,Imran Rao,24,M,A1,0,Belagavi,Robbery
15497,7049,100080003202400298,Lakshmi Patil,48,M,A1,0,Ballari,Grievous Hurt
15498,7049,100080003202400298,Rekha Naik,57,M,A2,0,Ballari,Grievous Hurt
15499,7049,100080003202400298,Prakash Shetty,55,M,A3,0,Ballari,Grievous Hurt
15503,7051,100110001202400393,Mary Kumar,26,M,A1,0,Tumakuru,Theft
15504,7051,100110001202400393,Basavaraj Reddy,26,F,A2,0,Tumakuru,Theft
15505,7051,100110001202400393,Manjunath Desai,56,M,A3,0,Tumakuru,Theft
15508,7053,100060002202400525,Suresh Patil,27,M,A1,0,Belagavi,Motor Vehicle Theft
15509,7053,100060002202400525,Nagaraj Shetty,40,M,A2,0,Belagavi,Motor Vehicle Theft
15513,7055,100010002202401899,Rekha Iyengar,32,M,A1,0,Bengaluru City,Cheating
15517,7057,100040001202400336,Chetan Rao,47,M,A1,0,Mangaluru (DK),UPI Fraud
15519,7059,300010001202401900,Chetan Hegde,24,M,A1,0,Bengaluru City,Kidnapping
15522,7061,100100005202400288,Shivakumar Naik,55,F,A1,0,Shivamogga,Online Fraud
15525,7063,400110004202400394,Girish Desai,30,F,A1,0,Tumakuru,Possession NDPS
15526,7063,400110004202400394,Fatima Shetty,21,M,A2,0,Tumakuru,Possession NDPS
15527,7063,400110004202400394,Bhavana Prasad,23,M,A3,0,Tumakuru,Possession NDPS
15531,7065,100070002202400422,Ravi Desai,22,M,A1,0,Kalaburagi,UPI Fraud
15537,7067,800060003202400526,Chetan Naik,44,M,A1,0,Belagavi,Rioting
15538,7067,800060003202400526,Vinutha Rao,55,M,A2,0,Belagavi,Rioting
15540,7069,100010003202401903,Ravi Reddy,37,M,A1,0,Bengaluru City,Grievous Hurt
15544,7071,100010003202401904,Ravi Desai,18,M,A1,0,Bengaluru City,Attempt to Murder
15545,7071,100010003202401904,Prakash Shetty,51,M,A2,0,Bengaluru City,Attempt to Murder
15546,7071,100010003202401904,Chetan Gowda,43,M,A3,0,Bengaluru City,Attempt to Murder
15549,7073,100040003202400337,Bhavana Bhat,54,M,A1,0,Mangaluru (DK),Burglary
15550,7073,100040003202400337,Joseph Kumar,23,M,A2,0,Mangaluru (DK),Burglary
15551,7073,100040003202400337,Vinutha Shetty,41,M,A3,0,Mangaluru (DK),Burglary
15555,7075,100020003202400368,Deepak Bhat,43,F,A1,0,Bengaluru Rural,Dowry Harassment
15559,7077,100130004202400249,Ashwini Bhat,53,M,A1,0,Udupi,Grievous Hurt
15560,7077,100130004202400249,Imran Kumar,48,M,A2,0,Udupi,Grievous Hurt
15563,7079,100030005202400623,Nagaraj Patil,47,M,A1,0,Mysuru,Dacoity
15564,7079,100030005202400623,Shivakumar Bhat,26,M,A2,0,Mysuru,Dacoity
15566,7081,100010003202401906,Prakash Kumar,52,M,A1,0,Bengaluru City,Burglary
15567,7081,100010003202401906,Yashwanth Murthy,20,M,A2,0,Bengaluru City,Burglary
15568,7081,100010003202401906,Ashwini Naik,49,M,A3,0,Bengaluru City,Burglary
15571,7083,100100004202400291,Prakash Hegde,24,M,A1,0,Shivamogga,Grievous Hurt
15575,7085,100010002202401907,Deepak Naik,48,M,A1,0,Bengaluru City,Robbery
15576,7085,100010002202401907,Anitha Kulkarni,37,M,A2,0,Bengaluru City,Robbery
15578,7087,100040001202400338,Basavaraj Hegde,48,M,A1,0,Mangaluru (DK),Chit Fund Fraud
15579,7087,100040001202400338,Anitha Reddy,26,M,A2,0,Mangaluru (DK),Chit Fund Fraud
15582,7089,100090005202400351,Suresh Desai,56,M,A1,0,Vijayapura,Motor Vehicle Theft
15583,7089,100090005202400351,Vinutha Kumar,49,M,A2,0,Vijayapura,Motor Vehicle Theft
15584,7089,100090005202400351,Joseph Naik,40,M,A3,0,Vijayapura,Motor Vehicle Theft
15587,7091,100140002202400335,Lakshmi Shetty,20,M,A1,0,Hassan,Dacoity
15593,7093,100010003202401909,Rekha Kulkarni,33,F,A1,0,Bengaluru City,Attempt to Murder
15597,7095,400100003202400293,Ravi Hegde,52,M,A1,0,Shivamogga,Kidnapping
15598,7095,400100003202400293,Lakshmi Shetty,46,M,A2,0,Shivamogga,Kidnapping
15602,7097,100050004202400431,Yashwanth Bhat,35,M,A1,0,Hubballi-Dharwad,Unlawful Assembly
15603,7097,100050004202400431,Yashwanth Gowda,51,M,A2,0,Hubballi-Dharwad,Unlawful Assembly
15604,7097,100050004202400431,Rekha Desai,52,M,A3,0,Hubballi-Dharwad,Unlawful Assembly
15605,7097,100050004202400431,Bhavana Hegde,55,M,A4,0,Hubballi-Dharwad,Unlawful Assembly
15606,7097,100050004202400431,Ashwini Nayak,28,M,A5,0,Hubballi-Dharwad,Unlawful Assembly
15608,7099,100140003202400336,Shivakumar Rao,56,F,A1,0,Hassan,Cheating
15609,7099,100140003202400336,Ashwini Kumar,39,M,A2,0,Hassan,Cheating
15610,7099,100140003202400336,Pooja Shetty,47,M,A3,0,Hassan,Cheating
15613,7101,100090003202400353,Shivakumar Prasad,39,M,A1,0,Vijayapura,Unlawful Assembly
15614,7101,100090003202400353,Pooja Nayak,20,M,A2,0,Vijayapura,Unlawful Assembly
15615,7101,100090003202400353,Manjunath Rao,57,M,A3,0,Vijayapura,Unlawful Assembly
15616,7101,100090003202400353,Lakshmi Naik,42,M,A4,0,Vijayapura,Unlawful Assembly
15618,7103,100090005202400354,Basavaraj Shetty,33,M,A1,0,Vijayapura,Unlawful Assembly
15619,7103,100090005202400354,Lakshmi Patil,29,M,A2,0,Vijayapura,Unlawful Assembly
15620,7103,100090005202400354,Rekha Shetty,25,M,A3,0,Vijayapura,Unlawful Assembly
15621,7103,100090005202400354,Bhavana Nayak,47,M,A4,0,Vijayapura,Unlawful Assembly
15622,7103,100090005202400354,Bhavana Patil,54,F,A5,0,Vijayapura,Unlawful Assembly
15626,7105,100100001202400294,Prakash Patil,26,M,A1,0,Shivamogga,Rioting
15627,7105,100100001202400294,Pooja Shetty,30,M,A2,0,Shivamogga,Rioting
15628,7105,100100001202400294,Anitha Shetty,53,M,A3,0,Shivamogga,Rioting
15632,7107,300010004202401912,Imran Reddy,39,M,A1,0,Bengaluru City,Theft
15634,7109,100060002202400530,Ashwini Iyengar,39,M,A1,0,Belagavi,Kidnapping
15635,7109,100060002202400530,Shivakumar Hegde,50,M,A2,0,Belagavi,Kidnapping
15636,7109,100060002202400530,Girish Kulkarni,27,M,A3,0,Belagavi,Kidnapping
15638,7111,100070002202400425,Ravi Patil,18,F,A1,0,Kalaburagi,Burglary
15641,7113,100030005202400625,Prakash Gowda,23,M,A1,0,Mysuru,Grievous Hurt
15642,7113,100030005202400625,Mary Kulkarni,35,M,A2,0,Mysuru,Grievous Hurt
15643,7113,100030005202400625,Nagaraj Nayak,26,M,A3,0,Mysuru,Grievous Hurt
15646,7115,100060001202400531,Mary Bhat,47,M,A1,0,Belagavi,Trafficking NDPS
15647,7115,100060001202400531,Lakshmi Nayak,25,M,A2,0,Belagavi,Trafficking NDPS
15651,7117,800010001202401914,Ashwini Prasad,34,M,A1,0,Bengaluru City,Trafficking NDPS
15653,7119,100110005202400397,Girish Naik,39,M,A1,0,Tumakuru,Motor Vehicle Theft
15654,7119,100110005202400397,Fatima Patil,32,M,A2,0,Tumakuru,Motor Vehicle Theft
15658,7121,100010001202401915,Rekha Naik,51,M,A1,0,Bengaluru City,Dowry Harassment
15659,7121,100010001202401915,Anitha Murthy,38,M,A2,0,Bengaluru City,Dowry Harassment
15661,7123,100080002202400302,Shivakumar Naik,38,M,A1,0,Ballari,Unlawful Assembly
15662,7123,100080002202400302,Kiran Desai,57,M,A2,0,Ballari,Unlawful Assembly
15663,7123,100080002202400302,Pooja Bhat,21,F,A3,0,Ballari,Unlawful Assembly
15664,7123,100080002202400302,Imran Murthy,20,M,A4,0,Ballari,Unlawful Assembly
15666,7125,100030003202400626,Prakash Gowda,22,M,A1,0,Mysuru,Burglary
15668,7127,100010001202401916,Ravi Shetty,54,M,A1,0,Bengaluru City,Assault on Woman
15669,7127,100010001202401916,Anitha Murthy,35,M,A2,0,Bengaluru City,Assault on Woman
15670,7127,100010001202401916,Chetan Bhat,48,M,A3,0,Bengaluru City,Assault on Woman
15674,7129,100090004202400355,Shivakumar Kumar,22,M,A1,0,Vijayapura,Rioting
15675,7129,100090004202400355,Prakash Naik,42,M,A2,0,Vijayapura,Rioting
15676,7129,100090004202400355,Basavaraj Naik,24,M,A3,0,Vijayapura,Rioting
15680,7131,100090003202400356,Imran Rao,42,F,A1,0,Vijayapura,Theft
15681,7131,100090003202400356,Lakshmi Kulkarni,57,M,A2,0,Vijayapura,Theft
15682,7131,100090003202400356,Rekha Shetty,20,M,A3,0,Vijayapura,Theft
15685,7133,100010004202401919,Joseph Bhat,44,M,A1,0,Bengaluru City,Attempt to Murder
15686,7133,100010004202401919,Prakash Naik,54,M,A2,2,Bengaluru City,Attempt to Murder
15687,7133,100010004202401919,Manjunath Desai,36,M,A3,0,Bengaluru City,Attempt to Murder
15691,7135,100010004202401921,Ravi Hegde,47,M,A1,0,Bengaluru City,Attempt to Murder
15692,7135,100010004202401921,Pooja Iyengar,51,M,A2,0,Bengaluru City,Attempt to Murder
15696,7137,100110004202400398,Shivakumar Desai,21,M,A1,0,Tumakuru,Theft
15700,7139,400100002202400295,Ravi Naik,21,F,A1,0,Shivamogga,Murder
15701,7139,400100002202400295,Bhavana Gowda,22,M,A2,0,Shivamogga,Murder
15702,7139,400100002202400295,Basavaraj Nayak,44,M,A3,0,Shivamogga,Murder
15705,7141,100010002202401923,Mary Desai,51,M,A1,0,Bengaluru City,Theft
15708,7143,100010004202401924,Kiran Hegde,54,M,A1,0,Bengaluru City,Kidnapping
15712,7145,100100004202400297,Imran Kumar,22,M,A1,0,Shivamogga,Identity Theft
15715,7147,100110001202400399,Deepak Naik,26,M,A1,0,Tumakuru,Dacoity
15716,7147,100110001202400399,Joseph Patil,52,M,A2,0,Tumakuru,Dacoity
15717,7147,100110001202400399,Nagaraj Gowda,28,M,A3,0,Tumakuru,Dacoity
15720,7149,100090001202400359,Mary Reddy,45,M,A1,0,Vijayapura,Rioting
15721,7149,100090001202400359,Joseph Kumar,32,M,A2,0,Vijayapura,Rioting
15724,7151,100090001202400360,Suresh Prasad,18,M,A1,0,Vijayapura,Possession NDPS
15725,7151,100090001202400360,Joseph Patil,42,M,A2,0,Vijayapura,Possession NDPS
15726,7151,100090001202400360,Basavaraj Reddy,25,F,A3,0,Vijayapura,Possession NDPS
15729,7153,100080005202400303,Bhavana Shetty,19,M,A1,0,Ballari,Burglary
15730,7153,100080005202400303,Anitha Murthy,20,M,A2,0,Ballari,Burglary
15731,7153,100080005202400303,Anitha Kumar,45,M,A3,0,Ballari,Burglary
15735,7155,100010003202401927,Deepak Naik,48,M,A1,0,Bengaluru City,Murder
15736,7155,100010003202401927,Imran Kumar,42,M,A2,0,Bengaluru City,Murder
15737,7155,100010003202401927,Chetan Gowda,37,M,A3,0,Bengaluru City,Murder
15741,7157,100060004202400532,Mary Reddy,37,M,A1,0,Belagavi,Robbery
15742,7157,100060004202400532,Girish Kumar,44,F,A2,0,Belagavi,Robbery
15745,7159,100010003202401929,Manjunath Hegde,18,M,A1,0,Bengaluru City,Domestic Violence
15746,7159,100010003202401929,Suresh Murthy,27,M,A2,0,Bengaluru City,Domestic Violence
15748,7161,100050004202400433,Bhavana Reddy,22,F,A1,0,Hubballi-Dharwad,Murder
15749,7161,100050004202400433,Basavaraj Kulkarni,52,M,A2,0,Hubballi-Dharwad,Murder
15752,7163,100130005202400254,Joseph Iyengar,45,F,A1,0,Udupi,Theft
15753,7163,100130005202400254,Prakash Kumar,46,M,A2,0,Udupi,Theft
15754,7163,100130005202400254,Ashwini Murthy,34,M,A3,0,Udupi,Theft
15758,7165,100050005202400434,Vinutha Desai,24,M,A1,0,Hubballi-Dharwad,Domestic Violence
15759,7165,100050005202400434,Shivakumar Shetty,43,M,A2,0,Hubballi-Dharwad,Domestic Violence
15761,7167,800080004202400305,Suresh Kulkarni,55,M,A1,0,Ballari,Theft
15765,7169,100020001202400369,Prakash Rao,44,M,A1,0,Bengaluru Rural,Cheating
15766,7169,100020001202400369,Pooja Gowda,38,M,A2,0,Bengaluru Rural,Cheating
