ArrestID,CaseMasterID,AccusedMasterID,AccusedName,ArrestType,ArrestDate,DistrictName,IOName
5674,9511,0,Deepak Gowda,Arrest,2024-08-13,Hassan,Rekha Desai
5676,9513,0,Rekha Desai,Arrest,2024-08-13,Bengaluru City,Mary Hegde
5677,9515,0,Imran Iyengar,Arrest,2024-08-13,Hubballi-Dharwad,Kiran Kumar
5679,9521,0,Ravi Naik,Arrest,2024-08-13,Bengaluru City,Anitha Patil
5681,9523,0,Prakash Bhat,Arrest,2024-08-13,Bengaluru Rural,Fatima Desai
5683,9525,0,Anitha Kulkarni,Arrest,2024-08-13,Bengaluru City,Suresh Prasad
5685,9527,0,Suresh Patil,Surrender,2024-08-13,Kalaburagi,Shivakumar Naik
5687,9529,0,Manjunath Kulkarni,Arrest,2024-08-13,Bengaluru Rural,Vinutha Nayak
5688,9531,0,Kiran Naik,Arrest,2024-08-13,Davanagere,Pooja Reddy
5689,9533,0,Kiran Kumar,Arrest,2024-08-13,Shivamogga,Fatima Reddy
5690,9535,0,Nagaraj Gowda,Arrest,2024-08-13,Belagavi,Kiran Patil
5694,9543,0,Shivakumar Desai,Arrest,2024-08-13,Bengaluru City,Nagaraj Hegde
5695,9545,0,Rekha Rao,Arrest,2024-08-13,Belagavi,Ashwini Desai
5696,9547,0,Ashwini Shetty,Arrest,2024-08-13,Bengaluru City,Fatima Kumar
5698,9551,0,Vinutha Gowda,Surrender,2024-08-14,Hassan,Rekha Bhat
5700,9553,0,Shivakumar Prasad,Arrest,2024-08-14,Bengaluru Rural,Rekha Shetty
5703,9559,0,Basavaraj Nayak,Arrest,2024-08-14,Bengaluru City,Lakshmi Nayak
5704,9561,0,Ravi Naik,Arrest,2024-08-14,Belagavi,Prakash Nayak
5707,9565,0,Deepak Patil,Arrest,2024-08-14,Bengaluru City,Yashwanth Iyengar
5708,9567,0,Shivakumar Shetty,Arrest,2024-08-14,Belagavi,Fatima Rao
5710,9569,0,Prakash Hegde,Arrest,2024-08-14,Davanagere,Deepak Rao
5711,9571,0,Deepak Naik,Surrender,2024-08-14,Shivamogga,Pooja Nayak
5714,9577,0,Vinutha Patil,Arrest,2024-08-14,Bengaluru City,Prakash Desai
5716,9579,0,Rekha Murthy,Arrest,2024-08-14,Bengaluru City,Pooja Kumar
5718,9583,0,Kiran Gowda,Arrest,2024-08-14,Vijayapura,Ashwini Nayak
5720,9585,0,Ravi Desai,Arrest,2024-08-14,Mysuru,Mary Iyengar
5724,9591,0,Girish Shetty,Arrest,2024-08-15,Bengaluru City,Chetan Desai
5726,9593,0,Ravi Hegde,Arrest,2024-08-15,Raichur,Vinutha Patil
5728,9595,0,Suresh Iyengar,Arrest,2024-08-15,Belagavi,Lakshmi Nayak
5731,9599,0,Manjunath Patil,Arrest,2024-08-15,Ballari,Shivakumar Hegde
5733,9601,0,Anitha Kulkarni,Arrest,2024-08-15,Belagavi,Manjunath Prasad
5734,9603,0,Bhavana Reddy,Arrest,2024-08-15,Belagavi,Ravi Iyengar
5735,9605,0,Bhavana Gowda,Arrest,2024-08-15,Belagavi,Ashwini Gowda
5737,9607,0,Shivakumar Murthy,Arrest,2024-08-15,Vijayapura,Mary Hegde
5739,9609,0,Shivakumar Hegde,Arrest,2024-08-15,Mysuru,Anitha Kulkarni
5741,9611,0,Yashwanth Gowda,Arrest,2024-08-15,Hubballi-Dharwad,Anitha Prasad
5744,9615,0,Yashwanth Kumar,Arrest,2024-08-15,Shivamogga,Ravi Reddy
5746,9617,0,Bhavana Nayak,Arrest,2024-08-15,Davanagere,Basavaraj Rao
5747,9619,0,Basavaraj Nayak,Arrest,2024-08-15,Bengaluru City,Joseph Kumar
5749,9623,0,Anitha Reddy,Surrender,2024-08-15,Tumakuru,Shivakumar Patil
5750,9625,0,Lakshmi Gowda,Arrest,2024-08-16,Raichur,Basavaraj Prasad
5752,9627,0,Shivakumar Naik,Arrest,2024-08-16,Hubballi-Dharwad,Ravi Nayak
5753,9629,0,Fatima Iyengar,Arrest,2024-08-16,Hassan,Lakshmi Naik
5755,9631,0,Girish Kulkarni,Arrest,2024-08-16,Ballari,Shivakumar Gowda
5757,9633,0,Suresh Murthy,Arrest,2024-08-16,Bengaluru City,Ravi Patil
5758,9635,0,Prakash Gowda,Arrest,2024-08-16,Mysuru,Mary Bhat
5759,9639,0,Joseph Kumar,Arrest,2024-08-16,Bengaluru City,Nagaraj Desai
5763,9645,0,Rekha Hegde,Arrest,2024-08-16,Hassan,Nagaraj Rao
5764,9647,0,Rekha Reddy,Surrender,2024-08-16,Tumakuru,Pooja Shetty
5766,9649,0,Rekha Rao,Arrest,2024-08-16,Tumakuru,Kiran Kumar
5767,9651,0,Fatima Bhat,Arrest,2024-08-16,Bengaluru City,Pooja Reddy
5768,9653,0,Fatima Kumar,Arrest,2024-08-16,Kalaburagi,Anitha Gowda
5771,9657,0,Ravi Rao,Surrender,2024-08-16,Mysuru,Ashwini Prasad
5772,9659,0,Pooja Prasad,Arrest,2024-08-16,Mysuru,Suresh Gowda
5773,9661,0,Basavaraj Desai,Arrest,2024-08-16,Ballari,Deepak Iyengar
5774,9663,0,Shivakumar Naik,Arrest,2024-08-16,Mysuru,Anitha Iyengar
5777,9669,0,Ashwini Kulkarni,Surrender,2024-08-17,Belagavi,Mary Rao
5779,9673,0,Shivakumar Desai,Arrest,2024-08-17,Mysuru,Ashwini Patil
5781,9677,0,Shivakumar Iyengar,Arrest,2024-08-17,Mangaluru (DK),Yashwanth Kumar
5783,9679,0,Mary Gowda,Arrest,2024-08-17,Tumakuru,Rekha Naik
5786,9683,0,Mary Shetty,Arrest,2024-08-17,Bengaluru City,Nagaraj Gowda
5788,9689,0,Kiran Hegde,Arrest,2024-08-17,Davanagere,Rekha Kulkarni
5790,9693,0,Suresh Hegde,Arrest,2024-08-17,Bengaluru City,Mary Desai
5792,9699,0,Chetan Kumar,Arrest,2024-08-17,Bengaluru City,Shivakumar Rao
5793,9701,0,Ravi Desai,Arrest,2024-08-17,Bengaluru Rural,Kiran Prasad
5794,9703,0,Girish Rao,Arrest,2024-08-17,Belagavi,Fatima Nayak
5795,9707,0,Deepak Bhat,Arrest,2024-08-18,Hubballi-Dharwad,Prakash Hegde
5796,9709,0,Chetan Kulkarni,Surrender,2024-08-18,Bengaluru City,Mary Naik
5800,9715,0,Shivakumar Patil,Arrest,2024-08-18,Bengaluru City,Nagaraj Nayak
5801,9717,0,Girish Patil,Arrest,2024-08-18,Mysuru,Shivakumar Bhat
5804,9721,0,Pooja Desai,Arrest,2024-08-18,Belagavi,Girish Kulkarni
5806,9723,0,Chetan Kumar,Arrest,2024-08-18,Mysuru,Imran Nayak
5807,9725,0,Yashwanth Prasad,Surrender,2024-08-18,Bengaluru City,Girish Desai
5809,9727,0,Mary Shetty,Arrest,2024-08-18,Hubballi-Dharwad,Shivakumar Murthy
5811,9731,0,Bhavana Murthy,Arrest,2024-08-18,Bengaluru City,Imran Prasad
5814,9735,0,Nagaraj Bhat,Surrender,2024-08-18,Mysuru,Bhavana Gowda
5816,9739,0,Joseph Gowda,Arrest,2024-08-18,Hubballi-Dharwad,Kiran Murthy
5817,9741,0,Kiran Reddy,Arrest,2024-08-18,Bengaluru City,Mary Reddy
5818,9743,0,Shivakumar Bhat,Arrest,2024-08-18,Bengaluru City,Chetan Iyengar
5820,9747,0,Ravi Patil,Surrender,2024-08-18,Kalaburagi,Lakshmi Gowda
5822,9749,0,Imran Hegde,Arrest,2024-08-18,Belagavi,Mary Hegde
5825,9757,0,Mary Gowda,Arrest,2024-08-19,Bengaluru Rural,Prakash Naik
5827,9759,0,Basavaraj Rao,Surrender,2024-08-19,Mysuru,Vinutha Kulkarni
5829,9761,0,Suresh Naik,Arrest,2024-08-19,Mysuru,Girish Shetty
5833,9771,0,Joseph Iyengar,Arrest,2024-08-19,Bengaluru City,Imran Gowda
5835,9773,0,Fatima Gowda,Arrest,2024-08-19,Bengaluru City,Bhavana Naik
5836,9775,0,Manjunath Murthy,Arrest,2024-08-19,Ballari,Ravi Naik
5837,9777,0,Vinutha Hegde,Arrest,2024-08-19,Mysuru,Girish Patil
5841,9787,0,Mary Patil,Arrest,2024-08-19,Bengaluru City,Rekha Rao
5843,9789,0,Basavaraj Kumar,Arrest,2024-08-19,Bengaluru City,Kiran Reddy
5845,9791,0,Nagaraj Bhat,Arrest,2024-08-19,Tumakuru,Lakshmi Shetty
5847,9797,0,Ravi Naik,Arrest,2024-08-19,Kalaburagi,Bhavana Gowda
5850,9801,0,Manjunath Gowda,Surrender,2024-08-20,Hubballi-Dharwad,Lakshmi Murthy
5852,9803,0,Lakshmi Kulkarni,Arrest,2024-08-20,Bengaluru City,Ravi Prasad
5854,9809,0,Shivakumar Reddy,Surrender,2024-08-20,Tumakuru,Lakshmi Bhat
5855,9815,0,Vinutha Naik,Arrest,2024-08-20,Shivamogga,Chetan Nayak
5857,9819,0,Prakash Hegde,Arrest,2024-08-20,Hubballi-Dharwad,Chetan Gowda
5858,9821,0,Imran Kulkarni,Surrender,2024-08-20,Hubballi-Dharwad,Pooja Gowda
5861,9827,0,Prakash Patil,Arrest,2024-08-20,Tumakuru,Chetan Patil
5863,9829,0,Basavaraj Rao,Surrender,2024-08-20,Tumakuru,Basavaraj Iyengar
5864,9831,0,Chetan Naik,Surrender,2024-08-20,Mysuru,Ashwini Shetty
5866,9837,0,Deepak Shetty,Arrest,2024-08-21,Bengaluru City,Bhavana Hegde
5867,9839,0,Shivakumar Kulkarni,Arrest,2024-08-21,Belagavi,Manjunath Patil
5870,9845,0,Manjunath Murthy,Arrest,2024-08-21,Hassan,Ravi Hegde
5872,9849,0,Joseph Kulkarni,Arrest,2024-08-21,Mysuru,Anitha Patil
5873,9851,0,Mary Gowda,Arrest,2024-08-21,Shivamogga,Joseph Reddy
5876,9859,0,Anitha Reddy,Arrest,2024-08-21,Bengaluru City,Manjunath Iyengar
5877,9861,0,Nagaraj Kulkarni,Arrest,2024-08-21,Belagavi,Basavaraj Kulkarni
5879,9863,0,Vinutha Rao,Arrest,2024-08-21,Raichur,Imran Kulkarni
5881,9865,0,Ravi Iyengar,Arrest,2024-08-21,Mysuru,Bhavana Naik
5883,9871,0,Bhavana Naik,Arrest,2024-08-22,Raichur,Mary Gowda
5885,9873,0,Imran Gowda,Arrest,2024-08-22,Ballari,Rekha Bhat
5887,9875,0,Nagaraj Bhat,Arrest,2024-08-22,Vijayapura,Vinutha Kulkarni
5889,9877,0,Pooja Prasad,Arrest,2024-08-22,Mangaluru (DK),Anitha Hegde
5892,9881,0,Chetan Gowda,Arrest,2024-08-22,Mysuru,Manjunath Prasad
5893,9883,0,Basavaraj Reddy,Arrest,2024-08-22,Kalaburagi,Chetan Rao
5895,9885,0,Yashwanth Kulkarni,Arrest,2024-08-22,Kalaburagi,Basavaraj Shetty
5898,9889,0,Ashwini Gowda,Arrest,2024-08-22,Davanagere,Suresh Reddy
5900,9891,0,Suresh Bhat,Arrest,2024-08-22,Shivamogga,Nagaraj Bhat
5902,9897,0,Rekha Gowda,Arrest,2024-08-22,Bengaluru City,Lakshmi Kulkarni
5903,9899,0,Pooja Gowda,Surrender,2024-08-22,Vijayapura,Imran Naik
5904,9901,0,Anitha Naik,Arrest,2024-08-22,Ballari,Joseph Kulkarni
5905,9903,0,Fatima Bhat,Arrest,2024-08-22,Mysuru,Joseph Shetty
5907,9905,0,Pooja Rao,Arrest,2024-08-22,Bengaluru City,Anitha Reddy
5910,9911,0,Bhavana Nayak,Arrest,2024-08-23,Bengaluru City,Rekha Shetty
5913,9917,0,Manjunath Desai,Surrender,2024-08-23,Mysuru,Vinutha Iyengar
5916,9921,0,Kiran Prasad,Arrest,2024-08-23,Bengaluru City,Yashwanth Iyengar
5917,9923,0,Joseph Kumar,Surrender,2024-08-23,Ballari,Pooja Kulkarni
5919,9929,0,Prakash Nayak,Surrender,2024-08-23,Bengaluru City,Basavaraj Prasad
5923,9935,0,Prakash Iyengar,Arrest,2024-08-23,Mysuru,Prakash Naik
5924,9937,0,Bhavana Iyengar,Arrest,2024-08-23,Hubballi-Dharwad,Chetan Kumar
5926,9939,0,Mary Hegde,Arrest,2024-08-23,Tumakuru,Lakshmi Kulkarni
5928,9945,0,Nagaraj Reddy,Arrest,2024-08-23,Belagavi,Imran Patil
5931,9949,0,Chetan Naik,Arrest,2024-08-23,Bengaluru City,Joseph Kumar
5935,9955,0,Fatima Kumar,Surrender,2024-08-24,Hubballi-Dharwad,Yashwanth Rao
5937,9957,0,Kiran Shetty,Arrest,2024-08-24,Ballari,Chetan Iyengar
5940,9963,0,Chetan Kulkarni,Arrest,2024-08-24,Bengaluru City,Joseph Kumar
5944,9969,0,Ashwini Shetty,Arrest,2024-08-24,Kalaburagi,Pooja Gowda
5945,9971,0,Deepak Shetty,Surrender,2024-08-24,Belagavi,Yashwanth Iyengar
5948,9975,0,Joseph Kumar,Arrest,2024-08-24,Ballari,Pooja Prasad
5950,9977,0,Shivakumar Hegde,Arrest,2024-08-24,Tumakuru,Fatima Desai
5951,9981,0,Yashwanth Murthy,Arrest,2024-08-24,Bengaluru Rural,Joseph Hegde
5952,9983,0,Mary Iyengar,Surrender,2024-08-24,Mangaluru (DK),Rekha Desai
5954,9985,0,Fatima Gowda,Arrest,2024-08-24,Ballari,Yashwanth Reddy
5955,9987,0,Bhavana Patil,Surrender,2024-08-24,Raichur,Yashwanth Reddy
5958,9991,0,Kiran Hegde,Arrest,2024-08-24,Tumakuru,Nagaraj Nayak
5961,9995,0,Prakash Patil,Arrest,2024-08-24,Hubballi-Dharwad,Deepak Kumar
5963,9997,0,Yashwanth Nayak,Arrest,2024-08-24,Bengaluru City,Girish Rao
5966,10003,0,Pooja Naik,Arrest,2024-08-24,Belagavi,Lakshmi Rao
5970,10009,0,Basavaraj Bhat,Arrest,2024-08-25,Mysuru,Imran Nayak
5974,10015,0,Chetan Naik,Surrender,2024-08-25,Hubballi-Dharwad,Manjunath Patil
5975,10017,0,Joseph Gowda,Arrest,2024-08-25,Hassan,Yashwanth Nayak
5976,10019,0,Deepak Rao,Arrest,2024-08-25,Belagavi,Ashwini Patil
5978,10021,0,Pooja Desai,Surrender,2024-08-25,Tumakuru,Lakshmi Desai
5980,10027,0,Shivakumar Prasad,Arrest,2024-08-25,Davanagere,Chetan Naik
5982,10029,0,Mary Iyengar,Arrest,2024-08-25,Bengaluru City,Lakshmi Murthy
5983,10031,0,Suresh Prasad,Arrest,2024-08-25,Bengaluru City,Bhavana Patil
5986,10035,0,Rekha Rao,Arrest,2024-08-25,Davanagere,Manjunath Prasad
5988,10039,0,Manjunath Murthy,Arrest,2024-08-25,Bengaluru City,Kiran Naik
5990,10043,0,Deepak Murthy,Arrest,2024-08-25,Bengaluru City,Yashwanth Shetty
5991,10045,0,Girish Reddy,Arrest,2024-08-25,Belagavi,Ashwini Gowda
5992,10047,0,Chetan Shetty,Surrender,2024-08-26,Bengaluru City,Fatima Nayak
5993,10049,0,Prakash Shetty,Surrender,2024-08-26,Mysuru,Shivakumar Gowda
5996,10053,0,Ravi Patil,Arrest,2024-08-26,Kalaburagi,Suresh Gowda
5999,10059,0,Deepak Murthy,Arrest,2024-08-26,Kalaburagi,Chetan Nayak
6002,10063,0,Mary Kulkarni,Arrest,2024-08-26,Tumakuru,Imran Prasad
6004,10065,0,Kiran Patil,Arrest,2024-08-26,Kalaburagi,Chetan Iyengar
6006,10067,0,Vinutha Prasad,Arrest,2024-08-26,Mangaluru (DK),Shivakumar Hegde
6007,10071,0,Fatima Prasad,Arrest,2024-08-26,Bengaluru City,Fatima Prasad
6008,10073,0,Rekha Murthy,Arrest,2024-08-26,Kalaburagi,Mary Prasad
6011,10079,0,Prakash Iyengar,Arrest,2024-08-26,Bengaluru Rural,Lakshmi Gowda
6012,10081,0,Yashwanth Patil,Arrest,2024-08-26,Bengaluru City,Imran Murthy
6014,10087,0,Rekha Kulkarni,Arrest,2024-08-27,Davanagere,Deepak Nayak
6016,10091,0,Bhavana Prasad,Arrest,2024-08-27,Hubballi-Dharwad,Ravi Shetty
6017,10093,0,Yashwanth Nayak,Arrest,2024-08-27,Hassan,Prakash Kulkarni
6019,10095,0,Suresh Kumar,Arrest,2024-08-27,Hubballi-Dharwad,Yashwanth Shetty
6021,10097,0,Nagaraj Nayak,Arrest,2024-08-27,Bengaluru City,Lakshmi Nayak
6022,10101,0,Anitha Rao,Arrest,2024-08-27,Bengaluru City,Yashwanth Shetty
6024,10103,0,Kiran Kumar,Surrender,2024-08-27,Udupi,Vinutha Rao
6026,10105,0,Rekha Bhat,Surrender,2024-08-27,Vijayapura,Suresh Kulkarni
6027,10107,0,Yashwanth Hegde,Surrender,2024-08-27,Bengaluru Rural,Anitha Naik
6029,10111,0,Anitha Kulkarni,Arrest,2024-08-27,Vijayapura,Manjunath Shetty
6032,10115,0,Mary Kulkarni,Arrest,2024-08-27,Bengaluru Rural,Joseph Kulkarni
6033,10117,0,Lakshmi Reddy,Arrest,2024-08-27,Kalaburagi,Deepak Patil
6036,10121,0,Nagaraj Patil,Arrest,2024-08-27,Bengaluru City,Kiran Naik
6037,10123,0,Basavaraj Patil,Arrest,2024-08-27,Bengaluru City,Ashwini Iyengar
6039,10125,0,Manjunath Rao,Arrest,2024-08-27,Shivamogga,Vinutha Kulkarni
6040,10127,0,Prakash Gowda,Arrest,2024-08-27,Shivamogga,Yashwanth Kumar
6041,10129,0,Vinutha Kumar,Arrest,2024-08-27,Mysuru,Suresh Iyengar
6043,10131,0,Yashwanth Kulkarni,Arrest,2024-08-27,Tumakuru,Bhavana Bhat
6045,10133,0,Anitha Murthy,Surrender,2024-08-28,Bengaluru City,Yashwanth Murthy
6046,10137,0,Prakash Kumar,Arrest,2024-08-28,Hubballi-Dharwad,Yashwanth Murthy
6047,10139,0,Joseph Naik,Arrest,2024-08-28,Kalaburagi,Basavaraj Naik
6048,10141,0,Shivakumar Kulkarni,Arrest,2024-08-28,Kalaburagi,Deepak Iyengar
6050,10143,0,Imran Gowda,Arrest,2024-08-28,Davanagere,Rekha Rao
6052,10145,0,Bhavana Patil,Arrest,2024-08-28,Belagavi,Deepak Murthy
6053,10147,0,Vinutha Kulkarni,Arrest,2024-08-28,Bengaluru City,Mary Reddy
6054,10149,0,Deepak Reddy,Arrest,2024-08-28,Bengaluru City,Ashwini Naik
6055,10151,0,Anitha Kumar,Arrest,2024-08-28,Bengaluru City,Prakash Rao
6057,10153,0,Manjunath Prasad,Arrest,2024-08-28,Vijayapura,Basavaraj Bhat
6059,10155,0,Girish Iyengar,Arrest,2024-08-28,Bengaluru City,Imran Patil
6061,10159,0,Pooja Patil,Arrest,2024-08-28,Belagavi,Bhavana Patil
6064,10163,0,Imran Hegde,Arrest,2024-08-28,Bengaluru City,Nagaraj Patil
6067,10169,0,Manjunath Kulkarni,Arrest,2024-08-28,Mangaluru (DK),Girish Nayak
6068,10175,0,Yashwanth Reddy,Arrest,2024-08-29,Vijayapura,Ravi Reddy
6072,10181,0,Basavaraj Reddy,Arrest,2024-08-29,Bengaluru Rural,Nagaraj Bhat
6075,10185,0,Yashwanth Patil,Arrest,2024-08-29,Bengaluru Rural,Chetan Kumar
6079,10191,0,Fatima Shetty,Arrest,2024-08-29,Davanagere,Anitha Naik
6080,10193,0,Joseph Iyengar,Arrest,2024-08-29,Hubballi-Dharwad,Nagaraj Nayak
6082,10195,0,Ravi Patil,Arrest,2024-08-29,Kalaburagi,Nagaraj Murthy
6085,10199,0,Deepak Desai,Surrender,2024-08-29,Bengaluru City,Shivakumar Bhat
6088,10203,0,Imran Iyengar,Arrest,2024-08-30,Tumakuru,Nagaraj Murthy
6089,10205,0,Prakash Kumar,Arrest,2024-08-30,Kalaburagi,Bhavana Nayak
6091,10207,0,Pooja Bhat,Arrest,2024-08-30,Bengaluru City,Rekha Naik
6093,10209,0,Ashwini Prasad,Arrest,2024-08-30,Belagavi,Manjunath Iyengar
6095,10211,0,Manjunath Bhat,Arrest,2024-08-30,Belagavi,Nagaraj Patil
6097,10213,0,Suresh Kulkarni,Arrest,2024-08-30,Hubballi-Dharwad,Yashwanth Shetty
6098,10215,0,Vinutha Gowda,Arrest,2024-08-30,Belagavi,Girish Gowda
6100,10217,0,Imran Shetty,Arrest,2024-08-30,Bengaluru Rural,Lakshmi Patil
6101,10219,0,Nagaraj Bhat,Arrest,2024-08-30,Ballari,Prakash Kulkarni
6102,10221,0,Girish Kumar,Arrest,2024-08-30,Vijayapura,Anitha Patil
6104,10223,0,Ashwini Iyengar,Arrest,2024-08-30,Davanagere,Anitha Desai
6106,10227,0,Lakshmi Prasad,Arrest,2024-08-30,Hassan,Chetan Prasad
6109,10231,0,Fatima Bhat,Arrest,2024-08-30,Mysuru,Chetan Kulkarni
6111,10233,0,Lakshmi Bhat,Surrender,2024-08-30,Vijayapura,Mary Murthy
6113,10235,0,Basavaraj Kumar,Arrest,2024-08-30,Bengaluru Rural,Rekha Gowda
6114,10239,0,Anitha Desai,Arrest,2024-08-30,Hubballi-Dharwad,Lakshmi Desai
6115,10241,0,Ashwini Reddy,Arrest,2024-08-30,Vijayapura,Fatima Desai
6117,10243,0,Lakshmi Shetty,Arrest,2024-08-30,Hubballi-Dharwad,Deepak Reddy
6119,10245,0,Nagaraj Gowda,Arrest,2024-08-30,Kalaburagi,Shivakumar Bhat
6121,10247,0,Lakshmi Desai,Arrest,2024-08-30,Hassan,Prakash Nayak
6123,10255,0,Ashwini Nayak,Arrest,2024-08-31,Bengaluru City,Suresh Naik
6126,10259,0,Kiran Shetty,Arrest,2024-08-31,Vijayapura,Ravi Hegde
6128,10263,0,Girish Naik,Arrest,2024-08-31,Bengaluru City,Bhavana Hegde
6131,10267,0,Fatima Gowda,Arrest,2024-08-31,Bengaluru City,Suresh Kulkarni
6134,10271,0,Ravi Rao,Arrest,2024-08-31,Hassan,Basavaraj Hegde
6136,10273,0,Vinutha Iyengar,Arrest,2024-08-31,Kalaburagi,Imran Murthy
6137,10275,0,Bhavana Patil,Arrest,2024-08-31,Mangaluru (DK),Ravi Patil
6139,10279,0,Fatima Desai,Arrest,2024-08-31,Bengaluru City,Bhavana Prasad
6141,10281,0,Bhavana Gowda,Arrest,2024-08-31,Bengaluru City,Prakash Kumar
6142,10283,0,Shivakumar Bhat,Arrest,2024-08-31,Shivamogga,Kiran Hegde
6144,10287,0,Suresh Patil,Arrest,2024-08-31,Vijayapura,Yashwanth Desai
6146,10289,0,Fatima Kumar,Arrest,2024-08-31,Bengaluru City,Girish Naik
6150,10295,0,Rekha Murthy,Arrest,2024-08-31,Vijayapura,Nagaraj Kumar
6152,10297,0,Chetan Rao,Arrest,2024-08-31,Bengaluru City,Kiran Naik
6155,10303,0,Manjunath Iyengar,Arrest,2024-08-31,Tumakuru,Fatima Prasad
6157,10305,0,Pooja Shetty,Arrest,2024-09-01,Bengaluru City,Kiran Kumar
6158,10309,0,Yashwanth Gowda,Arrest,2024-09-01,Raichur,Ashwini Bhat
6159,10311,0,Imran Bhat,Arrest,2024-09-01,Kalaburagi,Kiran Iyengar
6160,10313,0,Manjunath Gowda,Arrest,2024-09-01,Tumakuru,Girish Reddy
6164,10319,0,Nagaraj Shetty,Arrest,2024-09-01,Hubballi-Dharwad,Imran Nayak
6169,10327,0,Rekha Nayak,Arrest,2024-09-01,Mangaluru (DK),Ravi Nayak
6172,10335,0,Prakash Hegde,Arrest,2024-09-01,Shivamogga,Imran Murthy
6173,10337,0,Nagaraj Patil,Surrender,2024-09-01,Bengaluru Rural,Ravi Hegde
6174,10339,0,Fatima Naik,Arrest,2024-09-01,Belagavi,Manjunath Naik
6178,10345,0,Lakshmi Naik,Arrest,2024-09-01,Hubballi-Dharwad,Kiran Iyengar
6180,10347,0,Yashwanth Bhat,Arrest,2024-09-01,Shivamogga,Lakshmi Bhat
6182,10349,0,Yashwanth Hegde,Arrest,2024-09-01,Bengaluru Rural,Vinutha Kulkarni
6185,10353,0,Basavaraj Hegde,Arrest,2024-09-01,Tumakuru,Prakash Kumar
6187,10355,0,Shivakumar Hegde,Surrender,2024-09-01,Ballari,Chetan Prasad
6188,10357,0,Mary Gowda,Arrest,2024-09-02,Belagavi,Deepak Naik
6190,10361,0,Mary Desai,Arrest,2024-09-02,Vijayapura,Joseph Nayak
6192,10365,0,Basavaraj Shetty,Arrest,2024-09-02,Belagavi,Fatima Hegde
6195,10371,0,Rekha Reddy,Arrest,2024-09-02,Ballari,Pooja Murthy
6200,10379,0,Ravi Reddy,Arrest,2024-09-02,Bengaluru City,Nagaraj Patil
6201,10381,0,Bhavana Nayak,Arrest,2024-09-02,Bengaluru City,Lakshmi Kulkarni
6204,10385,0,Pooja Shetty,Arrest,2024-09-02,Bengaluru City,Rekha Kumar
6206,10387,0,Deepak Prasad,Surrender,2024-09-02,Vijayapura,Prakash Rao
6207,10389,0,Yashwanth Iyengar,Surrender,2024-09-02,Bengaluru City,Vinutha Rao
6209,10391,0,Anitha Patil,Arrest,2024-09-02,Bengaluru City,Basavaraj Desai
6211,10393,0,Girish Nayak,Arrest,2024-09-02,Tumakuru,Mary Kumar
6213,10395,0,Yashwanth Rao,Arrest,2024-09-02,Raichur,Anitha Shetty
6215,10399,0,Basavaraj Nayak,Surrender,2024-09-03,Bengaluru City,Joseph Naik
6217,10401,0,Shivakumar Kulkarni,Arrest,2024-09-03,Belagavi,Ravi Nayak
6219,10403,0,Ravi Desai,Arrest,2024-09-03,Bengaluru Rural,Girish Bhat
6221,10405,0,Girish Bhat,Arrest,2024-09-03,Bengaluru City,Pooja Murthy
6222,10413,0,Imran Nayak,Arrest,2024-09-03,Bengaluru Rural,Vinutha Naik
6224,10419,0,Nagaraj Nayak,Arrest,2024-09-03,Tumakuru,Bhavana Kulkarni
6226,10421,0,Suresh Kumar,Surrender,2024-09-03,Raichur,Shivakumar Murthy
6227,10423,0,Mary Bhat,Surrender,2024-09-03,Vijayapura,Kiran Kulkarni
6229,10427,0,Suresh Desai,Arrest,2024-09-03,Tumakuru,Basavaraj Desai
6232,10431,0,Fatima Desai,Arrest,2024-09-03,Bengaluru City,Deepak Naik
6234,10433,0,Imran Hegde,Arrest,2024-09-03,Ballari,Shivakumar Nayak
6236,10439,0,Basavaraj Kumar,Arrest,2024-09-04,Bengaluru City,Fatima Patil
6238,10445,0,Nagaraj Bhat,Arrest,2024-09-04,Belagavi,Fatima Prasad
6241,10449,0,Bhavana Kumar,Arrest,2024-09-04,Hubballi-Dharwad,Imran Desai
6244,10453,0,Fatima Hegde,Arrest,2024-09-04,Kalaburagi,Joseph Murthy
6246,10455,0,Prakash Reddy,Arrest,2024-09-04,Bengaluru City,Kiran Rao
6247,10457,0,Pooja Murthy,Arrest,2024-09-04,Bengaluru City,Chetan Hegde
6248,10459,0,Lakshmi Naik,Arrest,2024-09-04,Bengaluru City,Pooja Iyengar
6249,10463,0,Joseph Murthy,Arrest,2024-09-04,Tumakuru,Anitha Desai
6250,10465,0,Kiran Rao,Arrest,2024-09-04,Hassan,Bhavana Gowda
6252,10467,0,Ashwini Patil,Arrest,2024-09-04,Hubballi-Dharwad,Ravi Iyengar
6254,10469,0,Bhavana Hegde,Surrender,2024-09-04,Mangaluru (DK),Bhavana Murthy
6255,10471,0,Kiran Kumar,Arrest,2024-09-04,Ballari,Rekha Hegde
6257,10473,0,Lakshmi Murthy,Arrest,2024-09-04,Ballari,Ashwini Murthy
6258,10475,0,Basavaraj Prasad,Surrender,2024-09-04,Raichur,Shivakumar Desai
6260,10477,0,Suresh Reddy,Arrest,2024-09-04,Kalaburagi,Pooja Rao
6261,10479,0,Deepak Bhat,Arrest,2024-09-04,Bengaluru City,Rekha Kulkarni
6263,10485,0,Bhavana Shetty,Arrest,2024-09-04,Mysuru,Girish Gowda
